Date,Time,Category,Item,Qty,Price Point Name,Location
2025-01-25,19:43:37,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2025-01-25,19:43:28,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Paloma,SOFMC Portable Stations
2025-01-25,19:43:28,Food,Fries,1,Fries,SOFMC Island Canteen
2025-01-25,19:43:27,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Slice
2025-01-25,19:43:24,NA Bev PST Exempt,Hot Drinks,1,French Vanilla,SOFMC Portable Stations
2025-01-25,19:43:24,Snack,Cookies & Brownies,1,2 Bite Brownie,SOFMC Portable Stations
2025-01-25,19:43:17,Food,Pizza Slice,1,Cheese,SOFMC Island Slice
2025-01-25,19:43:13,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-01-25,19:43:12,Beer,Draught Beer,1,Stanley Park Amber 12oz,SOFMC Portable Stations
2025-01-25,19:43:12,Food,Fries,1,Poutine,SOFMC Island Canteen
2025-01-25,19:43:12,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-01-25,19:43:12,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2025-01-25,19:43:05,Beer,Cans of Beer,1,PHILLIPS Tilt Lager,SOFMC Portable Stations
2025-01-25,19:43:05,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Portable Stations
2025-01-25,19:43:04,Sweets,Churro,2,Regular,SOFMC TacoTacoTaco
2025-01-25,19:43:04,Food,Fries,1,Fries,SOFMC TacoTacoTaco
2025-01-25,19:43:04,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC TacoTacoTaco
2025-01-25,19:43:02,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2025-01-25,19:42:55,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Portable Stations
2025-01-25,19:42:54,"Wine, Cider & Coolers",Cider & Coolers,2,Ward's Cider,SOFMC Portable Stations
2025-01-25,19:42:54,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-01-25,19:42:40,Food,Fries,1,Fries,SOFMC TacoTacoTaco
2025-01-25,19:42:40,NA Bev,Virgin Slushy,1,Mangonada,SOFMC TacoTacoTaco
2025-01-25,19:42:39,Snacks,Pretzel,1,,SOFMC Phillips Bar
2025-01-25,19:42:28,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Paloma,SOFMC Portable Stations
2025-01-25,19:42:23,Food,Fries,1,Fries,SOFMC Island Canteen
2025-01-25,19:42:23,Beer,Draught Beer,1,Stanley Park Pale Ale 24oz,SOFMC Portable Stations
2025-01-25,19:42:20,Beer,Draught Beer,2,Stanley Park Lager 24oz,SOFMC ReMax Fan Deck
2025-01-25,19:42:18,"Wine, Cider & Coolers",Cider & Coolers,2,Ole Paloma,SOFMC Portable Stations
2025-01-25,19:42:18,Sweets,Candy,1,Skittles 92g,SOFMC TacoTacoTaco
2025-01-25,19:42:18,Beer,Cans of Beer,1,Stanley Park Sunsetter,SOFMC TacoTacoTaco
2025-01-25,19:42:15,Beer,Cans of Beer,2,Budweiser,SOFMC Island Slice
2025-01-25,19:42:14,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2025-01-25,19:42:10,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Island Slice
2025-01-25,19:42:07,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2025-01-25,19:42:07,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-01-25,19:42:07,NA Bev PST Exempt,Water,1,Bubly Lime,SOFMC TacoTacoTaco
2025-01-25,19:42:07,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2025-01-25,19:41:56,Food,Fries,1,Fries,SOFMC Island Canteen
2025-01-25,19:41:50,Sweets,Candy,1,Skittles 92g,SOFMC Island Slice
2025-01-25,19:41:50,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Portable Stations
2025-01-25,19:41:47,"Wine, Cider & Coolers",Cider & Coolers,2,Ward's Cider,SOFMC ReMax Fan Deck
2025-01-25,19:41:47,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2025-01-25,19:41:47,Beer,Cans of Beer,1,Michelob Ultra,SOFMC ReMax Fan Deck
2025-01-25,19:41:36,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2025-01-25,19:41:36,NA Bev PST Exempt,Water,1,Aquafina,SOFMC TacoTacoTaco
2025-01-25,19:41:34,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2025-01-25,19:41:33,Beer,Draught Beer,1,Stanley Park Hazy IPA 24oz,SOFMC Portable Stations
2025-01-25,19:41:30,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Portable Stations
2025-01-25,19:41:30,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Portable Stations
2025-01-25,19:41:20,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-01-25,19:41:20,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2025-01-25,19:41:20,NA Bev PST Exempt,Water,1,Aquafina,SOFMC TacoTacoTaco
2025-01-25,19:41:18,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-01-25,19:41:13,Beer,Draught Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2025-01-25,19:41:11,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-01-25,19:41:11,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2025-01-25,19:41:11,Beer,Cans of Beer,4,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2025-01-25,19:41:07,"Wine, Cider & Coolers",Wine by the Glass SOFMC,1,5oz B&B Chardonnay,SOFMC Portable Stations
2025-01-25,19:41:06,Food,Fries,1,Fries,SOFMC Island Canteen
2025-01-25,19:41:06,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-01-25,19:41:06,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-01-25,19:41:05,Beer,Draught Beer,1,Stanley Park Pale Ale 24oz,SOFMC Portable Stations
2025-01-25,19:41:04,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC TacoTacoTaco
2025-01-25,19:41:04,Sweets,Churro,2,Regular,SOFMC TacoTacoTaco
2025-01-25,19:40:59,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-01-25,19:40:56,NA Bev PST Exempt,Water,1,Bubly Lime,SOFMC Island Canteen
2025-01-25,19:40:56,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-01-25,19:40:56,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Slice
2025-01-25,19:40:55,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC Island Canteen
2025-01-25,19:40:55,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2025-01-25,19:40:52,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-01-25,19:40:47,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Portable Stations
2025-01-25,19:40:47,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Portable Stations
2025-01-25,19:40:42,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Island Canteen
2025-01-25,19:40:42,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2025-01-25,19:40:42,Beer,Draught Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2025-01-25,19:40:42,Beer,Draught Beer,1,Blue Buck 12oz,SOFMC Phillips Bar
2025-01-25,19:40:42,Beer,Draught Beer,1,Stanley Park Amber 12oz,SOFMC ReMax Fan Deck
2025-01-25,19:40:42,Beer,Cans of Beer,1,Michelob Ultra,SOFMC ReMax Fan Deck
2025-01-25,19:40:40,Beer,Draught Beer,1,Stanley Park Amber 12oz,SOFMC Portable Stations
2025-01-25,19:40:38,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2025-01-25,19:40:34,Food,Fries,1,Garlic Fries,SOFMC Island Canteen
2025-01-25,19:40:26,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-01-25,19:40:26,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2025-01-25,19:40:26,Food,COMBOS,1,Burger & Fries,SOFMC Island Canteen
2025-01-25,19:40:26,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-01-25,19:40:22,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC ReMax Fan Deck
2025-01-25,19:40:22,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC ReMax Fan Deck
2025-01-25,19:40:20,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2025-01-25,19:40:20,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Slice
2025-01-25,19:40:20,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Slice
2025-01-25,19:40:17,Food,Hot Dog,1,Regular,SOFMC Island Canteen
2025-01-25,19:40:17,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-01-25,19:40:17,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Island Canteen
2025-01-25,19:40:12,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Phillips Bar
2025-01-25,19:40:10,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2025-01-25,19:40:09,Food,Fries,2,Fries,SOFMC Island Canteen
2025-01-25,19:40:04,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2025-01-25,19:40:04,Food,Hot Dog,1,Regular,SOFMC Island Canteen
2025-01-25,19:40:03,Sweets,Churro,2,Regular,SOFMC TacoTacoTaco
2025-01-25,19:40:01,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-01-25,19:40:00,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2025-01-25,19:40:00,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC ReMax Fan Deck
2025-01-25,19:39:51,Snacks,Pretzel,1,,SOFMC Phillips Bar
2025-01-25,19:39:51,Beer,Draught Beer,1,Blue Buck 24oz,SOFMC Phillips Bar
2025-01-25,19:39:44,Food,Fries,1,Poutine,SOFMC Island Canteen
2025-01-25,19:39:44,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Island Canteen
2025-01-25,19:39:44,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-01-25,19:39:43,Sweets,Churro,2,Regular,SOFMC TacoTacoTaco
2025-01-25,19:39:42,Food,Fries,1,Poutine,SOFMC Island Canteen
2025-01-25,19:39:42,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Canteen
2025-01-25,19:39:39,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo,SOFMC Portable Stations
2025-01-25,19:39:33,Beer,Draught Beer,1,Stanley Park Hazy IPA 24oz,SOFMC Portable Stations
2025-01-25,19:39:33,Beer,Draught Beer,1,Stanley Park Amber 12oz,SOFMC Portable Stations
2025-01-25,19:39:33,Beer,Draught Beer,1,Stanley Park Hazy IPA 12oz,SOFMC Portable Stations
2025-01-25,19:39:29,NA Bev PST Exempt,Non-Alcoholic Beverages,2,Iced Tea,SOFMC Portable Stations
2025-01-25,19:39:26,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2025-01-25,19:39:26,NA Bev PST Exempt,Water,1,Bubly Lime,SOFMC TacoTacoTaco
2025-01-25,19:39:26,NA Bev,Virgin Slushy,1,Mangonada,SOFMC TacoTacoTaco
2025-01-25,19:39:26,Sweets,Candy,1,Twizzlers 250g,SOFMC TacoTacoTaco
2025-01-25,19:39:26,Sweets,Candy,1,Skittles 92g,SOFMC TacoTacoTaco
2025-01-25,19:39:26,Sweets,Candy,1,Twix 86g,SOFMC TacoTacoTaco
2025-01-25,19:39:22,Beer,Cans of Beer,2,PHILLIPS Tilt Light,SOFMC Phillips Bar
2025-01-25,19:39:20,Food,Fries,1,Poutine,SOFMC Island Canteen
2025-01-25,19:39:18,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC TacoTacoTaco
2025-01-25,19:39:06,"Wine, Cider & Coolers",Wine by the Glass SOFMC,2,5oz B&B Chardonnay,SOFMC Portable Stations
2025-01-25,19:39:06,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-01-25,19:39:05,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Portable Stations
2025-01-25,19:39:03,NA Bev PST Exempt,Water,2,Bubly Lime,SOFMC ReMax Fan Deck
2025-01-25,19:38:59,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Portable Stations
2025-01-25,19:38:54,Sweets,Churro,2,Regular,SOFMC TacoTacoTaco
2025-01-25,19:38:53,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2025-01-25,19:38:53,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Canteen
2025-01-25,19:38:53,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Canteen
2025-01-25,19:38:53,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2025-01-25,19:38:53,Beer,Draught Beer,2,Tilt Lager 24oz,SOFMC Phillips Bar
2025-01-25,19:38:52,Food,Burgers,1,Cheeseburger,SOFMC Island Canteen
2025-01-25,19:38:52,Food,Fries,1,Fries,SOFMC Island Canteen
2025-01-25,19:38:52,Extras,Sides,1,Gravy,SOFMC Island Canteen
2025-01-25,19:38:46,Food,COMBOS,1,Tacos & Poppers,SOFMC TacoTacoTaco
2025-01-25,19:38:46,Beer,Cans of Beer,1,Stanley Park Sunsetter,SOFMC TacoTacoTaco
2025-01-25,19:38:39,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC Island Canteen
2025-01-25,19:38:39,Beer,Cans of Beer,1,Bud Light,SOFMC Island Canteen
2025-01-25,19:38:37,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-01-25,19:38:37,NA Bev,Bottle Pop,1,Pepsi Zero,SOFMC Island Canteen
2025-01-25,19:38:35,Beer,Draught Beer,2,Glitterbomb 24oz,SOFMC Phillips Bar
2025-01-25,19:38:34,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Portable Stations
2025-01-25,19:38:29,Beer,Draught Beer,1,Stanley Park Pale Ale 24oz,SOFMC ReMax Fan Deck
2025-01-25,19:38:21,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2025-01-25,19:38:21,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Bud Zero,SOFMC Island Canteen
2025-01-25,19:38:16,Beer,Cans of Beer,1,Michelob Ultra,SOFMC ReMax Fan Deck
2025-01-25,19:38:16,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo,SOFMC Island Canteen
2025-01-25,19:38:16,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-01-25,19:38:16,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Portable Stations
2025-01-25,19:38:16,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo,SOFMC Portable Stations
2025-01-25,19:38:13,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-01-25,19:38:13,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2025-01-25,19:38:00,Beer,Draught Beer,1,Stanley Park Amber 24oz,SOFMC Portable Stations
2025-01-25,19:38:00,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-01-25,19:37:59,Beer,Draught Beer,2,Stanley Park Hazy IPA 24oz,SOFMC ReMax Fan Deck
2025-01-25,19:37:59,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2025-01-25,19:37:58,Sweets,Candy,1,Twizzlers 250g,SOFMC ReMax Fan Deck
2025-01-25,19:37:58,Sweets,Candy,1,Twix 86g,SOFMC ReMax Fan Deck
2025-01-25,19:37:57,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2025-01-25,19:37:57,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC TacoTacoTaco
2025-01-25,19:37:57,NA Bev,Virgin Slushy,1,Mangonada,SOFMC TacoTacoTaco
2025-01-25,19:37:55,Beer,Draught Beer,2,Tilt Lager 12oz,SOFMC Phillips Bar
2025-01-25,19:37:55,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-01-25,19:37:55,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Canteen
2025-01-25,19:37:53,Beer,Cans of Beer,2,Budweiser,SOFMC Island Slice
2025-01-25,19:37:49,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Island Canteen
2025-01-25,19:37:43,"Wine, Cider & Coolers",Wine by the Glass SOFMC,1,5oz B&B Rose,SOFMC Portable Stations
2025-01-25,19:37:43,"Wine, Cider & Coolers",Wine by the Glass SOFMC,2,5oz B&B Chardonnay,SOFMC Portable Stations
2025-01-25,19:37:43,Beer,Cans of Beer,1,Bud Light,SOFMC Portable Stations
2025-01-25,19:37:40,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-01-25,19:37:40,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2025-01-25,19:37:35,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC TacoTacoTaco
2025-01-25,19:37:30,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-01-25,19:37:30,Food,Hot Dog,1,Regular,SOFMC Island Canteen
2025-01-25,19:37:30,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2025-01-25,19:37:30,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2025-01-25,19:37:30,Sweets,Churro,4,Regular,SOFMC Island Canteen
2025-01-25,19:37:27,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Phillips Bar
2025-01-25,19:37:27,Snacks,Pretzel,2,,SOFMC Phillips Bar
2025-01-25,19:37:26,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC ReMax Fan Deck
2025-01-25,19:37:22,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Portable Stations
