Date,Time,Category,Item,Qty,Price Point Name,Location
2025-02-28,20:50:22,Food,Fries,2,Fries,SOFMC Island Canteen
2025-02-28,20:50:18,NA Bev PST Exempt,Hot Drinks,2,Coffee,SOFMC Portable Stations
2025-02-28,20:50:14,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2025-02-28,20:50:03,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-02-28,20:50:03,Food,Hot Dog,1,Regular,SOFMC Island Canteen
2025-02-28,20:49:59,Snacks,Pretzel,1,,SOFMC Phillips Bar
2025-02-28,20:49:57,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Portable Stations
2025-02-28,20:49:53,"Wine, Cider & Coolers",Wine by the Glass SOFMC,1,5oz B&B Chardonnay,SOFMC Portable Stations
2025-02-28,20:49:44,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2025-02-28,20:49:43,Beer,Draught Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2025-02-28,20:49:32,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Portable Stations
2025-02-28,20:49:29,"Wine, Cider & Coolers",Cider & Coolers,1,Mott's Caesar,SOFMC Portable Stations
2025-02-28,20:49:29,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Portable Stations
2025-02-28,20:49:17,Beer,Cans of Beer,3,Budweiser,SOFMC ReMax Fan Deck
2025-02-28,20:49:17,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC ReMax Fan Deck
2025-02-28,20:49:17,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC ReMax Fan Deck
2025-02-28,20:49:17,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Portable Stations
2025-02-28,20:49:08,Sweets,Churro,2,Regular,SOFMC TacoTacoTaco
2025-02-28,20:49:07,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2025-02-28,20:49:03,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Portable Stations
2025-02-28,20:48:49,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2025-02-28,20:48:46,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Portable Stations
2025-02-28,20:48:46,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Portable Stations
2025-02-28,20:48:43,NA Bev PST Exempt,Other Beverages,2,Iced Tea,SOFMC Island Canteen
2025-02-28,20:48:42,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2025-02-28,20:48:42,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-02-28,20:48:39,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC Island Canteen
2025-02-28,20:48:34,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC ReMax Fan Deck
2025-02-28,20:48:34,Snacks,Chips,1,Sunchips,SOFMC ReMax Fan Deck
2025-02-28,20:48:28,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2025-02-28,20:48:28,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2025-02-28,20:48:28,"Wine, Cider & Coolers",Cider & Coolers,2,Strait & Narrow,SOFMC Phillips Bar
2025-02-28,20:48:28,Snacks,Pretzel,1,,SOFMC Phillips Bar
2025-02-28,20:48:27,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-02-28,20:48:27,Beer,Draught Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2025-02-28,20:48:21,"Wine, Cider & Coolers",Cider & Coolers,2,Ward's Cider,SOFMC Portable Stations
2025-02-28,20:48:21,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Portable Stations
2025-02-28,20:48:21,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-02-28,20:48:15,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2025-02-28,20:48:00,Snacks,Chips,1,Sunchips,SOFMC ReMax Fan Deck
2025-02-28,20:48:00,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2025-02-28,20:47:55,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2025-02-28,20:47:49,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Slice
2025-02-28,20:47:42,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2025-02-28,20:47:28,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2025-02-28,20:47:20,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2025-02-28,20:47:20,Sweets,Candy,1,Kit Kat 73g,SOFMC TacoTacoTaco
2025-02-28,20:47:20,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-02-28,20:47:19,Beer,Cans of Beer,2,PHILLIPS Tilt Light,SOFMC Phillips Bar
2025-02-28,20:47:12,Beer,Cans of Beer,1,Bud Light,SOFMC Island Canteen
2025-02-28,20:47:12,Food,Hot Dog,1,Regular,SOFMC Island Canteen
2025-02-28,20:47:08,NA Bev PST Exempt,Hot Drinks,1,French Vanilla,SOFMC Portable Stations
2025-02-28,20:47:07,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-02-28,20:47:07,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Portable Stations
2025-02-28,20:47:03,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo,SOFMC Island Canteen
2025-02-28,20:47:01,Food,Hot Dog,1,Regular,SOFMC Island Canteen
2025-02-28,20:46:48,Beer,Draught Beer,1,Stanley Park Lager 12oz,SOFMC ReMax Fan Deck
2025-02-28,20:46:47,Beer,Draught Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2025-02-28,20:46:41,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Portable Stations
2025-02-28,20:46:39,NA Bev,Bottle Pop,1,Pepsi,SOFMC ReMax Fan Deck
2025-02-28,20:46:30,Food,Hot Dog,2,Regular,SOFMC Island Slice
2025-02-28,20:46:28,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-02-28,20:46:28,Beer,Cans of Beer,1,Budweiser,SOFMC Portable Stations
2025-02-28,20:46:25,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2025-02-28,20:46:25,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Canteen
2025-02-28,20:46:22,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC ReMax Fan Deck
2025-02-28,20:46:20,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-02-28,20:46:14,Beer,Cans of Beer,2,Michelob Ultra,SOFMC Island Canteen
2025-02-28,20:46:08,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-02-28,20:46:08,"Wine, Cider & Coolers",Cider & Coolers,1,Mott's Caesar,SOFMC Portable Stations
2025-02-28,20:46:06,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Paloma,SOFMC Portable Stations
2025-02-28,20:45:54,NA Bev PST Exempt,Hot Drinks,1,Tea,SOFMC Portable Stations
2025-02-28,20:45:54,Food,Fries,1,Fries,SOFMC TacoTacoTaco
2025-02-28,20:45:51,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-02-28,20:45:50,Food,Fries,1,Fries,SOFMC Island Canteen
2025-02-28,20:45:50,NA Bev,Bottle Pop,1,7-Up,SOFMC Island Canteen
2025-02-28,20:45:46,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Slice
2025-02-28,20:45:46,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-02-28,20:45:46,Beer,Draught Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2025-02-28,20:45:44,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Island Canteen
2025-02-28,20:45:44,Food,Fries,1,Fries,SOFMC Island Canteen
2025-02-28,20:45:44,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC Island Canteen
2025-02-28,20:45:43,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-02-28,20:45:33,Sweets,Cotton Candy,1,Regular,SOFMC Island Canteen
2025-02-28,20:45:33,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC Portable Stations
2025-02-28,20:45:30,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2025-02-28,20:45:30,Food,Pizza Slice,1,Cheese,SOFMC Island Slice
2025-02-28,20:45:30,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2025-02-28,20:45:30,Snacks,Chips,1,Doritos Nacho Cheese,SOFMC Island Slice
2025-02-28,20:45:28,Beer,Cans of Beer,1,Bud Light,SOFMC ReMax Fan Deck
2025-02-28,20:45:23,Food,Fries,1,Fries,SOFMC Island Canteen
2025-02-28,20:45:23,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Canteen
2025-02-28,20:45:19,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Phillips Bar
2025-02-28,20:45:19,Snacks,Pretzel,1,,SOFMC Phillips Bar
2025-02-28,20:45:07,Beer,Cans of Beer,4,Budweiser,SOFMC Portable Stations
2025-02-28,20:45:04,Beer,Cans of Beer,1,Michelob Ultra,SOFMC ReMax Fan Deck
2025-02-28,20:45:04,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2025-02-28,20:45:04,Beer,Cans of Beer,1,Michelob Ultra,SOFMC ReMax Fan Deck
2025-02-28,20:45:04,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2025-02-28,20:45:02,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2025-02-28,20:44:57,NA Bev,Bottle Pop,1,Pepsi,SOFMC TacoTacoTaco
2025-02-28,20:44:57,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2025-02-28,20:44:44,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Portable Stations
2025-02-28,20:44:44,Sweets,Gummies,2,Regular,SOFMC Portable Stations
2025-02-28,20:44:37,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Paloma,SOFMC Portable Stations
2025-02-28,20:44:37,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Portable Stations
2025-02-28,20:44:25,Beer,Draught Beer,2,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2025-02-28,20:44:24,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2025-02-28,20:44:20,Food,Chicken Tenders,1,,SOFMC Island Canteen
2025-02-28,20:44:16,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-02-28,20:44:16,NA Bev PST Exempt,Other Beverages,1,Lemonade,SOFMC Island Canteen
2025-02-28,20:44:16,Sweets,Cotton Candy,1,Regular,SOFMC Island Canteen
2025-02-28,20:44:16,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Canteen
2025-02-28,20:44:16,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2025-02-28,20:44:16,NA Bev,Bottle Pop,1,7-Up,SOFMC Island Canteen
2025-02-28,20:44:14,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-02-28,20:44:10,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Portable Stations
2025-02-28,20:44:05,"Wine, Cider & Coolers",Cider & Coolers,1,Mott's Caesar,SOFMC ReMax Fan Deck
2025-02-28,20:43:57,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Canteen
2025-02-28,20:43:50,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2025-02-28,20:43:50,Snacks,Pretzel,1,,SOFMC Phillips Bar
2025-02-28,20:43:45,Food,Pizza Slice,1,Cheese,SOFMC Island Slice
2025-02-28,20:43:36,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2025-02-28,20:43:35,Beer,Cans of Beer,1,Stanley Park Sunsetter,SOFMC TacoTacoTaco
2025-02-28,20:43:35,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Island Slice
2025-02-28,20:43:35,Food,Hot Dog,1,Regular,SOFMC Island Slice
2025-02-28,20:43:22,Beer,Draught Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2025-02-28,20:43:16,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2025-02-28,20:43:14,Food,Fries,2,Fries,SOFMC TacoTacoTaco
2025-02-28,20:43:14,NA Bev PST Exempt,Water,1,Aquafina,SOFMC TacoTacoTaco
2025-02-28,20:43:12,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-02-28,20:43:11,NA Bev PST Exempt,Water,1,Bubly Lime,SOFMC ReMax Fan Deck
2025-02-28,20:43:11,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2025-02-28,20:43:06,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-02-28,20:42:57,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2025-02-28,20:42:55,"Wine, Cider & Coolers",Wine by the Glass SOFMC,1,5oz White WIne,SOFMC ReMax Fan Deck
2025-02-28,20:42:55,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2025-02-28,20:42:47,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-02-28,20:42:47,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-02-28,20:42:46,Beer,Draught Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2025-02-28,20:42:46,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Phillips Bar
2025-02-28,20:42:45,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC Portable Stations
2025-02-28,20:42:45,Beer,Cans of Beer,1,Corona,SOFMC TacoTacoTaco
2025-02-28,20:42:45,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC TacoTacoTaco
2025-02-28,20:42:43,Food,Fries,2,Fries,SOFMC Island Canteen
2025-02-28,20:42:43,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC Island Canteen
2025-02-28,20:42:38,Sweets,Gummies,2,Regular,SOFMC Portable Stations
2025-02-28,20:42:36,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Island Slice
2025-02-28,20:42:36,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-02-28,20:42:33,Beer,Draught Beer,1,Stanley Park Hazy IPA 24oz,SOFMC ReMax Fan Deck
2025-02-28,20:42:33,Beer,Draught Beer,1,Stanley Park Lager 24oz,SOFMC ReMax Fan Deck
2025-02-28,20:42:33,Sweets,Candy,2,Kit Kat 73g,SOFMC ReMax Fan Deck
2025-02-28,20:42:32,"Wine, Cider & Coolers",Cider & Coolers,2,Mott's Caesar,SOFMC Island Slice
2025-02-28,20:42:32,Beer,Cans of Beer,2,Budweiser,SOFMC Island Slice
2025-02-28,20:42:31,Food,Fries,1,Poutine,SOFMC Island Canteen
2025-02-28,20:42:29,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-02-28,20:42:29,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-02-28,20:42:28,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2025-02-28,20:42:28,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC ReMax Fan Deck
2025-02-28,20:42:28,Sweets,Candy,1,Twizzlers 250g,SOFMC ReMax Fan Deck
2025-02-28,20:42:26,Beer,Cans of Beer,1,Bud Light,SOFMC ReMax Fan Deck
2025-02-28,20:42:20,Food,Hot Dog,1,Regular,SOFMC Island Canteen
2025-02-28,20:42:20,Food,Burgers,1,Veggie Burger,SOFMC Island Canteen
2025-02-28,20:42:09,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-02-28,20:42:09,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-02-28,20:42:08,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC Island Canteen
2025-02-28,20:42:06,NA Bev,Bottle Pop,3,Dr. Pepper,SOFMC Portable Stations
2025-02-28,20:42:06,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Portable Stations
2025-02-28,20:42:05,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-02-28,20:42:05,NA Bev PST Exempt,Other Beverages,1,Lemonade,SOFMC Island Canteen
2025-02-28,20:42:05,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-02-28,20:41:54,Beer,Cans of Beer,1,Corona,SOFMC TacoTacoTaco
2025-02-28,20:41:54,Food,Jalapeno Poppers,1,Regular,SOFMC TacoTacoTaco
2025-02-28,20:41:50,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Phillips Bar
2025-02-28,20:41:48,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2025-02-28,20:41:48,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-02-28,20:41:44,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC Portable Stations
2025-02-28,20:41:44,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-02-28,20:41:44,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2025-02-28,20:41:42,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC ReMax Fan Deck
2025-02-28,20:41:40,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC TacoTacoTaco
2025-02-28,20:41:36,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2025-02-28,20:41:36,NA Bev PST Exempt,Water,1,Bubly Lime,SOFMC Island Canteen
2025-02-28,20:41:36,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-02-28,20:41:36,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-02-28,20:41:33,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Island Canteen
2025-02-28,20:41:32,Food,Fries,1,Fries,SOFMC Island Canteen
2025-02-28,20:41:31,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2025-02-28,20:41:25,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC TacoTacoTaco
2025-02-28,20:41:25,NA Bev,Bottle Pop,1,Ginger Ale,SOFMC TacoTacoTaco
2025-02-28,20:41:22,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-02-28,20:41:22,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2025-02-28,20:41:22,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Island Slice
2025-02-28,20:41:15,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Portable Stations
2025-02-28,20:41:15,Snacks,Chips,1,Sunchips,SOFMC Portable Stations
2025-02-28,20:41:13,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-02-28,20:41:08,Beer,Cans of Beer,2,Bud Light,SOFMC ReMax Fan Deck
2025-02-28,20:41:06,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2025-02-28,20:41:06,Sweets,Candy,1,Skittles 92g,SOFMC Island Canteen
2025-02-28,20:41:06,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-02-28,20:41:04,Food,Hot Dog,1,Regular,SOFMC ReMax Fan Deck
2025-02-28,20:41:04,NA Bev PST Exempt,Hot Drinks,1,Tea,SOFMC ReMax Fan Deck
2025-02-28,20:41:03,Food,Chicken Tenders,1,,SOFMC Island Canteen
2025-02-28,20:41:03,Food,Fries,1,Fries,SOFMC Island Canteen
2025-02-28,20:41:00,Beer,Draught Beer,1,Blue Buck 12oz,SOFMC Phillips Bar
2025-02-28,20:40:59,Food,Hot Dog,1,Regular,SOFMC Island Canteen
2025-02-28,20:40:59,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-02-28,20:40:51,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2025-02-28,20:40:51,NA Bev PST Exempt,Other Beverages,1,Iced Tea,SOFMC Portable Stations
2025-02-28,20:40:41,Liquor,Tequila Slushy,1,Margarita,SOFMC TacoTacoTaco
2025-02-28,20:40:37,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Slice
2025-02-28,20:40:34,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2025-02-28,20:40:34,NA Bev,Bottle Pop,1,7-Up,SOFMC TacoTacoTaco
2025-02-28,20:40:34,Food,Fries,1,Fries,SOFMC Island Canteen
2025-02-28,20:40:31,Food,Hot Dog,1,Regular,SOFMC ReMax Fan Deck
2025-02-28,20:40:30,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2025-02-28,20:40:30,NA Bev,Bottle Pop,1,7-Up,SOFMC Island Canteen
2025-02-28,20:40:27,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC Portable Stations
2025-02-28,20:40:27,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-02-28,20:40:25,Sweets,Cotton Candy,1,Regular,SOFMC Portable Stations
2025-02-28,20:40:25,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Portable Stations
2025-02-28,20:40:23,Beer,Draught Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2025-02-28,20:40:23,Snacks,Pretzel,1,,SOFMC Phillips Bar
2025-02-28,20:40:23,Liquor,Tequila Slushy,1,Margarita,SOFMC TacoTacoTaco
2025-02-28,20:40:23,Food,Jalapeno Poppers,1,Regular,SOFMC TacoTacoTaco
2025-02-28,20:40:23,Beer,Cans of Beer,1,Corona,SOFMC TacoTacoTaco
2025-02-28,20:40:21,Beer,Draught Beer,2,Tilt Lager 12oz,SOFMC Phillips Bar
2025-02-28,20:40:19,Food,Chicken Tenders,1,,SOFMC Island Canteen
2025-02-28,20:40:19,Food,Fries,1,Fries,SOFMC Island Canteen
2025-02-28,20:40:16,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2025-02-28,20:40:15,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-02-28,20:40:15,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-02-28,20:40:07,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Portable Stations
2025-02-28,20:40:05,Sweets,Candy,1,Skittles 92g,SOFMC Island Canteen
2025-02-28,20:39:55,Food,Hot Dog,1,Regular,SOFMC Island Canteen
2025-02-28,20:39:55,NA Bev PST Exempt,Other Beverages,1,iOTA Hazy IPA,SOFMC Phillips Bar
2025-02-28,20:39:54,NA Bev,Bottle Pop,1,7-Up,SOFMC Island Canteen
2025-02-28,20:39:54,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-02-28,20:39:50,Food,Fries,1,Poutine,SOFMC Island Canteen
2025-02-28,20:39:47,Beer,Cans of Beer,2,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2025-02-28,20:39:34,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2025-02-28,20:39:32,Beer,Draught Beer,1,Stanley Park Hazy IPA 24oz,SOFMC ReMax Fan Deck
2025-02-28,20:39:31,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-02-28,20:39:30,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2025-02-28,20:39:30,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-02-28,20:39:23,Beer,Cans of Beer,2,Budweiser,SOFMC Portable Stations
2025-02-28,20:39:20,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2025-02-28,20:39:19,Beer,Draught Beer,1,Blue Buck 12oz,SOFMC Phillips Bar
2025-02-28,20:39:19,Snacks,Pretzel,1,,SOFMC Phillips Bar
2025-02-28,20:39:18,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC TacoTacoTaco
2025-02-28,20:39:18,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
