Date,Time,Category,Item,Qty,Price Point Name,Location
2024-10-18,21:03:30,Beer,Cans of Beer,1,Michelob Ultra,SOFMC ReMax Fan Deck
2024-10-18,21:03:28,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Portable Stations
2024-10-18,21:03:27,Sweets,Candy,1,Twix 86g,SOFMC Island Canteen
2024-10-18,21:03:21,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-10-18,21:03:21,Extras,Sides,1,Cheese Sauce,SOFMC Portable Stations
2024-10-18,21:03:20,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-10-18,21:03:14,Food,Dogs,1,,SOFMC Island Canteen
2024-10-18,21:03:14,Beer,Cans of Beer,2,Budweiser,SOFMC Island Canteen
2024-10-18,21:03:07,Sweets,Cotton Candy,1,Regular,SOFMC Portable Stations
2024-10-18,21:03:00,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC ReMax Fan Deck
2024-10-18,21:02:56,Sweets,Candy,1,Kit Kat 73g,SOFMC TacoTacoTaco
2024-10-18,21:02:51,Snacks,Pretzel,2,,SOFMC Portable Stations
2024-10-18,21:02:50,Sweets,Cotton Candy,2,Regular,SOFMC Portable Stations
2024-10-18,21:02:38,Beer,Draught Beer,1,Stanley Park Pale Ale 12oz,SOFMC ReMax Fan Deck
2024-10-18,21:02:34,Beer,Cans of Beer,2,Bud Light,SOFMC ReMax Fan Deck
2024-10-18,21:02:33,Beer,Cans of Beer,1,PHILLIPS Fest Bier,SOFMC Phillips Bar
2024-10-18,21:02:20,Beer,Draught Beer,1,Stanley Park Hazy IPA 24oz,SOFMC Portable Stations
2024-10-18,21:02:19,Beer,Cans of Beer,2,Modelo,SOFMC Portable Stations
2024-10-18,21:02:16,NA Bev PST Exempt,Hot Drinks,1,French Vanilla,SOFMC Portable Stations
2024-10-18,21:02:14,Food,Dogs,1,,SOFMC ReMax Fan Deck
2024-10-18,21:02:08,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC TacoTacoTaco
2024-10-18,21:02:08,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC TacoTacoTaco
2024-10-18,21:02:07,"Wine, Cider & Coolers",Cider & Coolers,1,Mott's Caesar,SOFMC TacoTacoTaco
2024-10-18,21:02:07,Liquor,Tequila Slushy,1,Mangonada,SOFMC TacoTacoTaco
2024-10-18,21:02:07,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC TacoTacoTaco
2024-10-18,21:02:06,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Portable Stations
2024-10-18,21:02:03,Beer,Cans of Beer,2,Bud Light,SOFMC ReMax Fan Deck
2024-10-18,21:01:45,Beer,Cans of Beer,1,Budweiser,SOFMC ReMax Fan Deck
2024-10-18,21:01:45,Beer,Cans of Beer,1,Michelob Ultra,SOFMC ReMax Fan Deck
2024-10-18,21:01:43,Beer,Draught Beer,2,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2024-10-18,21:01:41,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2024-10-18,21:01:40,Snacks,Chips,2,Ruffles All Dressed Chips,SOFMC Portable Stations
2024-10-18,21:01:40,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2024-10-18,21:01:40,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Portable Stations
2024-10-18,21:01:40,Beer,Cans of Beer,1,Corona,SOFMC Portable Stations
2024-10-18,21:01:38,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Slice
2024-10-18,21:01:38,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC Island Slice
2024-10-18,21:01:38,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Slice
2024-10-18,21:01:34,Beer,Draught Beer,1,Stanley Park Lager 24oz,SOFMC ReMax Fan Deck
2024-10-18,21:01:29,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2024-10-18,21:01:29,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Portable Stations
2024-10-18,21:01:24,Sweets,Candy,1,Kit Kat 73g,SOFMC Island Canteen
2024-10-18,21:01:20,Beer,Draught Beer,1,Stanley Park Hazy IPA 12oz,SOFMC Portable Stations
2024-10-18,21:01:20,Beer,Draught Beer,1,Stanley Park Pale Ale 12oz,SOFMC Portable Stations
2024-10-18,21:01:15,Liquor,Tequila Slushy,1,Margarita,SOFMC TacoTacoTaco
2024-10-18,21:01:12,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC ReMax Fan Deck
2024-10-18,21:01:05,Sweets,Candy,1,Twizzlers 250g,SOFMC ReMax Fan Deck
2024-10-18,21:01:01,Food,Fries,1,Garlic Fries,SOFMC Island Canteen
2024-10-18,21:00:52,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-10-18,21:00:51,Food,Fries,2,Fries,SOFMC Island Canteen
2024-10-18,21:00:50,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC ReMax Fan Deck
2024-10-18,21:00:49,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Portable Stations
2024-10-18,21:00:48,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2024-10-18,21:00:41,Sweets,Churro,2,Regular,SOFMC Island Canteen
2024-10-18,21:00:40,Beer,Draught Beer,1,Stanley Park Pale Ale 12oz,SOFMC Portable Stations
2024-10-18,21:00:36,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Bud Zero,SOFMC Portable Stations
2024-10-18,21:00:32,Beer,Draught Beer,1,Stanley Park Lager 24oz,SOFMC ReMax Fan Deck
2024-10-18,21:00:31,Sweets,Candy,1,Kit Kat 73g,SOFMC ReMax Fan Deck
2024-10-18,21:00:26,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2024-10-18,21:00:26,Food,Fries,1,Fries,SOFMC Island Canteen
2024-10-18,21:00:24,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2024-10-18,21:00:21,Food,Fries,1,Garlic Fries,SOFMC Island Canteen
2024-10-18,21:00:13,Beer,Draught Beer,1,Stanley Park Lager 12oz,SOFMC ReMax Fan Deck
2024-10-18,21:00:07,Beer,Cans of Beer,2,Bud Light,SOFMC ReMax Fan Deck
2024-10-18,21:00:05,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2024-10-18,21:00:02,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2024-10-18,21:00:02,Beer,Draught Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2024-10-18,21:00:02,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2024-10-18,21:00:02,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Phillips Bar
2024-10-18,21:00:01,Food,Pizza Slice,1,Cheese,SOFMC Island Slice
2024-10-18,21:00:01,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Portable Stations
2024-10-18,20:59:58,Beer,Draught Beer,1,Stanley Park Hazy IPA 12oz,SOFMC Portable Stations
2024-10-18,20:59:57,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Portable Stations
2024-10-18,20:59:52,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2024-10-18,20:59:47,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Portable Stations
2024-10-18,20:59:46,Beer,Cans of Beer,1,Budweiser,SOFMC Portable Stations
2024-10-18,20:59:34,Food,Chicken Tenders,1,,SOFMC Island Canteen
2024-10-18,20:59:30,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2024-10-18,20:59:30,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Portable Stations
2024-10-18,20:59:29,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC ReMax Fan Deck
2024-10-18,20:59:29,Food,Chicken Tenders,1,,SOFMC Island Canteen
2024-10-18,20:59:29,Food,Fries,1,Fries,SOFMC Island Canteen
2024-10-18,20:59:27,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC TacoTacoTaco
2024-10-18,20:59:27,Snacks,Chips,1,Doritos Nacho Cheese,SOFMC TacoTacoTaco
2024-10-18,20:59:23,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2024-10-18,20:59:19,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-10-18,20:59:18,NA Bev PST Exempt,Water,1,Bubly Cherry 473ml,SOFMC Island Slice
2024-10-18,20:59:14,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Portable Stations
2024-10-18,20:59:14,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Portable Stations
2024-10-18,20:59:14,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-10-18,20:59:13,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Portable Stations
2024-10-18,20:59:10,Sweets,Candy,2,Skittles 92g,SOFMC Island Canteen
2024-10-18,20:59:10,Sweets,Candy,1,Twix 86g,SOFMC Island Canteen
2024-10-18,20:59:04,Sweets,Churro,3,Regular,SOFMC Island Canteen
2024-10-18,20:59:04,Food,Dogs,1,,SOFMC Island Canteen
2024-10-18,20:59:03,Beer,Draught Beer,1,Stanley Park Lager 24oz,SOFMC ReMax Fan Deck
2024-10-18,20:59:03,"Wine, Cider & Coolers",Wine by the Glass SOFMC,1,5oz White WIne,SOFMC ReMax Fan Deck
2024-10-18,20:59:02,"Wine, Cider & Coolers",Cider & Coolers,2,Ole Paloma,SOFMC Portable Stations
2024-10-18,20:58:57,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-10-18,20:58:57,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Canteen
2024-10-18,20:58:55,Sweets,Candy,1,Skittles 92g,SOFMC ReMax Fan Deck
2024-10-18,20:58:54,Beer,Cans of Beer,2,PHILLIPS Tilt Light,SOFMC Phillips Bar
2024-10-18,20:58:51,Sweets,Gummies,2,Regular,SOFMC Portable Stations
2024-10-18,20:58:44,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC ReMax Fan Deck
2024-10-18,20:58:44,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC ReMax Fan Deck
2024-10-18,20:58:44,"Wine, Cider & Coolers",Cider & Coolers,1,Mott's Caesar,SOFMC Portable Stations
2024-10-18,20:58:40,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-10-18,20:58:40,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Portable Stations
2024-10-18,20:58:38,Sweets,Churro,2,Regular,SOFMC Island Canteen
2024-10-18,20:58:29,Beer,Draught Beer,2,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2024-10-18,20:58:29,Sweets,Gummies,2,Regular,SOFMC Portable Stations
2024-10-18,20:58:29,Beer,Cans of Beer,1,Corona,SOFMC Portable Stations
2024-10-18,20:58:25,Beer,Draught Beer,1,Stanley Park Lager 24oz,SOFMC ReMax Fan Deck
2024-10-18,20:58:23,Beer,Cans of Beer,1,PHILLIPS Fest Bier,SOFMC Phillips Bar
2024-10-18,20:58:23,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2024-10-18,20:58:23,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Canteen
2024-10-18,20:58:13,Sweets,Cotton Candy,2,Regular,SOFMC Portable Stations
2024-10-18,20:58:09,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Portable Stations
2024-10-18,20:58:09,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-10-18,20:58:04,Food,Chicken Tenders,1,,SOFMC Island Canteen
2024-10-18,20:58:04,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Canteen
2024-10-18,20:58:02,Snacks,Pretzel,2,,SOFMC Portable Stations
2024-10-18,20:57:57,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Portable Stations
2024-10-18,20:57:52,Beer,Cans of Beer,1,PHILLIPS Fest Bier,SOFMC Phillips Bar
2024-10-18,20:57:51,Beer,Draught Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2024-10-18,20:57:51,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2024-10-18,20:57:48,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2024-10-18,20:57:47,Beer,Cans of Beer,1,Bud Light,SOFMC Portable Stations
2024-10-18,20:57:44,Beer,Draught Beer,1,Stanley Park Pale Ale 12oz,SOFMC Portable Stations
2024-10-18,20:57:35,Beer,Cans of Beer,1,Budweiser,SOFMC Island Slice
2024-10-18,20:57:35,Sweets,Candy,1,Kit Kat 73g,SOFMC Island Slice
2024-10-18,20:57:34,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-10-18,20:57:34,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Canteen
2024-10-18,20:57:30,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2024-10-18,20:57:29,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2024-10-18,20:57:28,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-10-18,20:57:27,Food,Fries,1,Garlic Fries,SOFMC Island Canteen
2024-10-18,20:57:25,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Portable Stations
2024-10-18,20:57:23,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC ReMax Fan Deck
2024-10-18,20:57:23,Beer,Draught Beer,1,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2024-10-18,20:57:19,Food,Dogs,1,,SOFMC ReMax Fan Deck
2024-10-18,20:57:15,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC TacoTacoTaco
2024-10-18,20:57:15,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Paloma,SOFMC TacoTacoTaco
2024-10-18,20:57:09,Beer,Draught Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2024-10-18,20:57:06,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-10-18,20:57:06,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2024-10-18,20:57:03,Beer,Cans of Beer,2,PHILLIPS Fest Bier,SOFMC Phillips Bar
2024-10-18,20:57:02,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2024-10-18,20:56:59,Beer,Cans of Beer,2,Michelob Ultra,SOFMC ReMax Fan Deck
2024-10-18,20:56:55,"Wine, Cider & Coolers",Cider & Coolers,2,Ole Margarita,SOFMC Portable Stations
2024-10-18,20:56:54,Beer,Cans of Beer,2,Stanley Park Amber,SOFMC Island Canteen
2024-10-18,20:56:54,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-10-18,20:56:54,Food,Fries,1,Fries,SOFMC Island Canteen
2024-10-18,20:56:48,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2024-10-18,20:56:44,Beer,Cans of Beer,1,PHILLIPS Fest Bier,SOFMC Phillips Bar
2024-10-18,20:56:43,Food,Sweet Potato Fries,1,Regular,SOFMC TacoTacoTaco
2024-10-18,20:56:43,Food,Jalapeno Poppers,1,Regular,SOFMC TacoTacoTaco
2024-10-18,20:56:43,Beer,Cans of Beer,1,Modelo,SOFMC TacoTacoTaco
2024-10-18,20:56:39,Sweets,Cotton Candy,2,Regular,SOFMC Portable Stations
2024-10-18,20:56:38,Beer,Cans of Beer,1,PHILLIPS Fest Bier,SOFMC Phillips Bar
2024-10-18,20:56:37,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Canteen
2024-10-18,20:56:37,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2024-10-18,20:56:34,Beer,Cans of Beer,1,Bud Light,SOFMC Island Canteen
2024-10-18,20:56:34,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Canteen
2024-10-18,20:56:33,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Gatorade,SOFMC Island Canteen
2024-10-18,20:56:30,Food,Dogs,2,,SOFMC ReMax Fan Deck
2024-10-18,20:56:28,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2024-10-18,20:56:28,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Island Canteen
2024-10-18,20:56:18,Food,Pizza Slice,2,Hawaiian,SOFMC Island Slice
2024-10-18,20:56:17,Beer,Draught Beer,1,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2024-10-18,20:56:13,Beer,Cans of Beer,1,Budweiser,SOFMC Portable Stations
2024-10-18,20:56:10,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2024-10-18,20:56:10,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Portable Stations
2024-10-18,20:56:10,Beer,Cans of Beer,4,Stanley Park Amber,SOFMC Portable Stations
2024-10-18,20:56:09,Sweets,Candy,1,Skittles 92g,SOFMC ReMax Fan Deck
2024-10-18,20:55:58,Food,Fries,1,Fries,SOFMC Island Canteen
2024-10-18,20:55:55,Beer,Draught Beer,1,Stanley Park Hazy IPA 12oz,SOFMC Portable Stations
2024-10-18,20:55:55,Beer,Draught Beer,2,Stanley Park Pale Ale 24oz,SOFMC Portable Stations
2024-10-18,20:55:55,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2024-10-18,20:55:55,Beer,Cans of Beer,1,PHILLIPS Tilt Light,SOFMC Phillips Bar
2024-10-18,20:55:47,Beer,Draught Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2024-10-18,20:55:45,Beer,Cans of Beer,2,Bud Light,SOFMC Island Canteen
2024-10-18,20:55:40,Beer,Draught Beer,1,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2024-10-18,20:55:40,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl Cherry,SOFMC ReMax Fan Deck
2024-10-18,20:55:40,NA Bev,Bottle Pop,1,7-Up,SOFMC Portable Stations
2024-10-18,20:55:40,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2024-10-18,20:55:36,Beer,Cans of Beer,2,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-10-18,20:55:36,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Slice
2024-10-18,20:55:34,Beer,Draught Beer,3,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2024-10-18,20:55:34,Sweets,Candy,1,Kit Kat 73g,SOFMC ReMax Fan Deck
2024-10-18,20:55:33,Beer,Draught Beer,1,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2024-10-18,20:55:32,Beer,Cans of Beer,1,Corona,SOFMC Portable Stations
2024-10-18,20:55:31,Sweets,Churro,1,Regular,SOFMC Island Canteen
2024-10-18,20:55:31,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2024-10-18,20:55:25,Beer,Draught Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2024-10-18,20:55:19,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2024-10-18,20:55:19,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Gatorade,SOFMC Island Slice
2024-10-18,20:55:18,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Portable Stations
2024-10-18,20:55:18,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Portable Stations
2024-10-18,20:55:18,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-10-18,20:55:17,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Phillips Bar
2024-10-18,20:55:13,Snacks,Pretzel,1,,SOFMC Island Canteen
2024-10-18,20:55:13,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-10-18,20:55:13,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2024-10-18,20:55:13,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Slice
2024-10-18,20:55:11,NA Bev,Bottle Pop,1,Pepsi,SOFMC Portable Stations
2024-10-18,20:55:11,Food,Fries,1,Fries,SOFMC Island Canteen
2024-10-18,20:55:08,Beer,Cans of Beer,2,Budweiser,SOFMC Island Canteen
2024-10-18,20:55:08,NA Bev PST Exempt,Water,3,Aquafina 591ml,SOFMC Island Canteen
2024-10-18,20:55:05,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2024-10-18,20:55:02,Sweets,Candy,1,Kit Kat 73g,SOFMC Island Canteen
2024-10-18,20:55:02,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Canteen
2024-10-18,20:55:02,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Canteen
2024-10-18,20:54:56,NA Bev,Bottle Pop,2,Mug Root Beer,SOFMC Island Slice
2024-10-18,20:54:56,Sweets,Candy,1,Skittles 92g,SOFMC Island Slice
2024-10-18,20:54:54,Beer,Cans of Beer,2,Michelob Ultra,SOFMC ReMax Fan Deck
2024-10-18,20:54:49,Beer,Cans of Beer,1,PHILLIPS Fest Bier,SOFMC Phillips Bar
2024-10-18,20:54:46,Food,Fries,1,Fries,SOFMC Island Canteen
2024-10-18,20:54:46,NA Bev PST Exempt,Water,1,Bubly Cherry 473ml,SOFMC Island Canteen
2024-10-18,20:54:38,Food,Dogs,1,,SOFMC Island Canteen
2024-10-18,20:54:38,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-10-18,20:54:38,NA Bev,Bottle Pop,1,7-Up,SOFMC Island Canteen
2024-10-18,20:54:38,Snacks,Pretzel,1,,SOFMC Island Canteen
2024-10-18,20:54:33,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Portable Stations
2024-10-18,20:54:33,Beer,Cans of Beer,1,PHILLIPS Fest Bier,SOFMC Phillips Bar
2024-10-18,20:54:32,Beer,Draught Beer,2,Stanley Park Hazy IPA 12oz,SOFMC Portable Stations
2024-10-18,20:54:28,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl Cherry,SOFMC ReMax Fan Deck
2024-10-18,20:54:27,Beer,Cans of Beer,2,PHILLIPS Fest Bier,SOFMC Phillips Bar
2024-10-18,20:54:18,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-10-18,20:54:15,Sweets,Gummies,3,Regular,SOFMC Portable Stations
2024-10-18,20:54:15,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Portable Stations
2024-10-18,20:54:13,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Island Canteen
2024-10-18,20:54:13,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Island Canteen
2024-10-18,20:54:10,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-10-18,20:54:10,NA Bev,Bottle Pop,1,Ginger Ale,SOFMC TacoTacoTaco
2024-10-18,20:54:07,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Slice
2024-10-18,20:54:06,Beer,Draught Beer,1,Stanley Park Pale Ale 24oz,SOFMC ReMax Fan Deck
2024-10-18,20:54:03,Beer,Draught Beer,1,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2024-10-18,20:54:00,NA Bev,Bottle Pop,2,Diet Pepsi,SOFMC Island Slice
2024-10-18,20:53:59,Beer,Draught Beer,1,Stanley Park Lager 24oz,SOFMC Portable Stations
