Date,Time,Category,Item,Qty,Price Point Name,Location
2024-11-05,18:46:38,Food,Fries,1,Fries,SOFMC Island Canteen
2024-11-05,18:46:31,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2024-11-05,18:46:30,Beer,Draught Beer,2,Glitterbomb 12oz,SOFMC Phillips Bar
2024-11-05,18:46:29,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2024-11-05,18:46:29,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2024-11-05,18:46:22,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-11-05,18:46:20,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Portable Stations
2024-11-05,18:46:20,Beer,Cans of Beer,1,Budweiser,SOFMC Portable Stations
2024-11-05,18:46:20,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Portable Stations
2024-11-05,18:46:16,Beer,Draught Beer,2,Tilt Lager 24oz,SOFMC Phillips Bar
2024-11-05,18:46:16,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Slice
2024-11-05,18:46:08,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-11-05,18:46:08,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2024-11-05,18:46:08,NA Bev PST Exempt,Water,1,Bubly Lime 473ml,SOFMC Island Canteen
2024-11-05,18:46:05,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Island Canteen
2024-11-05,18:45:53,Snacks,Popcorn,2,Regular,SOFMC Island Canteen
2024-11-05,18:45:53,Food,Hot Dog,1,,SOFMC Island Canteen
2024-11-05,18:45:53,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Canteen
2024-11-05,18:45:53,"Wine, Cider & Coolers",Cider & Coolers,1,Mott's Caesar,SOFMC Island Canteen
2024-11-05,18:45:43,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Canteen
2024-11-05,18:45:39,Sweets,Candy,1,Twix 86g,SOFMC ReMax Fan Deck
2024-11-05,18:45:35,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-11-05,18:45:35,NA Bev,Bottle Pop,1,Pepsi,SOFMC TacoTacoTaco
2024-11-05,18:45:35,NA Bev,Bottle Pop,1,Ginger Ale,SOFMC TacoTacoTaco
2024-11-05,18:45:31,"Wine, Cider & Coolers",Cider & Coolers,2,Ole Margarita,SOFMC Island Slice
2024-11-05,18:45:26,Sweets,Cotton Candy,1,Regular,SOFMC Island Canteen
2024-11-05,18:45:26,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Island Canteen
2024-11-05,18:45:25,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-11-05,18:45:22,Food,Panini,1,Feature #1,SOFMC ReMax Fan Deck
2024-11-05,18:45:18,Beer,Draught Beer,1,Stanley Park Amber 12oz,SOFMC ReMax Fan Deck
2024-11-05,18:45:18,Beer,Cans of Beer,1,Michelob Ultra,SOFMC ReMax Fan Deck
2024-11-05,18:45:14,Beer,Draught Beer,2,Stanley Park Lager 24oz,SOFMC Portable Stations
2024-11-05,18:44:55,Beer,Draught Beer,1,Blue Buck 24oz,SOFMC Phillips Bar
2024-11-05,18:44:47,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2024-11-05,18:44:47,Sweets,Candy,1,Twix 86g,SOFMC Island Canteen
2024-11-05,18:44:37,NA Bev,Bottle Pop,3,Diet Pepsi,SOFMC Island Slice
2024-11-05,18:44:20,Food,Fries,1,Poutine,SOFMC Island Canteen
2024-11-05,18:44:20,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-11-05,18:44:20,Food,Burgers,1,Cheeseburger,SOFMC Island Canteen
2024-11-05,18:44:20,Food,Fries,1,Poutine,SOFMC Island Canteen
2024-11-05,18:44:19,NA Bev PST Exempt,Hot Drinks,2,Hot Chocolate,SOFMC Portable Stations
2024-11-05,18:44:16,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Island Slice
2024-11-05,18:44:09,Food,Hot Dog,1,,SOFMC Island Slice
2024-11-05,18:44:04,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2024-11-05,18:43:56,Beer,Draught Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2024-11-05,18:43:56,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2024-11-05,18:43:49,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Portable Stations
2024-11-05,18:43:49,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2024-11-05,18:43:38,Food,Hot Dog,2,,SOFMC Island Slice
2024-11-05,18:43:38,Beer,Cans of Beer,2,PHILLIPS Free Ride IPA,SOFMC Island Slice
2024-11-05,18:43:37,Food,COMBOS,1,Popcorn & 2 Dogs,SOFMC Island Slice
2024-11-05,18:43:37,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Slice
2024-11-05,18:43:37,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Slice
2024-11-05,18:43:34,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC ReMax Fan Deck
2024-11-05,18:43:34,Food,Hot Dog,1,,SOFMC ReMax Fan Deck
