Date,Time,Category,Item,Qty,Price Point Name,Location
2025-09-27,20:03:32,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Canteen
2025-09-27,20:03:24,Food,Fries,1,Fries,SOFMC TacoTacoTaco
2025-09-27,20:03:23,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC ReMax Fan Deck
2025-09-27,20:03:19,Snacks,Pretzel,1,,SOFMC Phillips Bar
2025-09-27,20:03:16,Sweets,Candy,1,Kit Kat 73g,SOFMC ReMax Fan Deck
2025-09-27,20:03:05,Food,Chicken Tenders,1,,SOFMC Island Canteen
2025-09-27,20:03:05,Food,Fries,1,Fries,SOFMC Island Canteen
2025-09-27,20:03:03,Beer,Draught Beer,2,SP Lager 24oz,SOFMC Portable Stations
2025-09-27,20:02:58,NA Bev PST Exempt,Other Beverages,1,Gatorade,SOFMC Island Slice
2025-09-27,20:02:56,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2025-09-27,20:02:56,Beer,Draught Beer,1,Blue Buck 12oz,SOFMC Phillips Bar
2025-09-27,20:02:54,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-09-27,20:02:54,NA Bev,Bottle Pop,1,Pepsi,SOFMC Portable Stations
2025-09-27,20:02:52,Sweets,Candy,1,Skittles 92g,SOFMC Island Slice
2025-09-27,20:02:50,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Canteen
2025-09-27,20:02:49,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2025-09-27,20:02:49,Sweets,Candy,1,Twizzlers 250g,SOFMC ReMax Fan Deck
2025-09-27,20:02:49,Sweets,Candy,1,Kit Kat 73g,SOFMC ReMax Fan Deck
2025-09-27,20:02:47,Beer,Cans of Beer,2,PHILLIPS Dino Sour,SOFMC Phillips Bar
2025-09-27,20:02:42,Snacks,Hot Dog,1,Regular,SOFMC Island Canteen
2025-09-27,20:02:38,Beer,Cans of Beer,2,Bud Light,SOFMC Portable Stations
2025-09-27,20:02:38,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2025-09-27,20:02:29,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-09-27,20:02:27,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-09-27,20:02:26,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-09-27,20:02:25,Food,Fries,1,Fries,SOFMC Island Canteen
2025-09-27,20:02:21,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Portable Stations
2025-09-27,20:02:21,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Portable Stations
2025-09-27,20:02:15,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Slice
2025-09-27,20:02:13,Beer,Draught Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2025-09-27,20:02:13,Beer,Draught Beer,1,SP Lager 12oz,SOFMC ReMax Fan Deck
2025-09-27,20:02:12,Snacks,Hot Dog,1,Regular,SOFMC Island Canteen
2025-09-27,20:02:09,Beer,Draught Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2025-09-27,20:02:09,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC ReMax Fan Deck
2025-09-27,20:02:09,Beer,Draught Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2025-09-27,20:02:09,NA Bev PST Exempt,Other Beverages,1,Stanley Park IPA ZERO,SOFMC ReMax Fan Deck
2025-09-27,20:02:06,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo,SOFMC Island Slice
2025-09-27,20:02:02,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2025-09-27,20:02:02,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Phillips Bar
2025-09-27,20:02:01,Beer,Cans of Beer,1,PHILLIPS Tilt Lager,SOFMC Portable Stations
2025-09-27,20:01:58,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2025-09-27,20:01:58,Sweets,Candy,1,Skittles 92g,SOFMC Island Canteen
2025-09-27,20:01:58,NA Bev,Bottle Pop,1,Ginger Ale,SOFMC Portable Stations
2025-09-27,20:01:57,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-09-27,20:01:43,Snacks,Hot Dog,1,Regular,SOFMC Island Canteen
2025-09-27,20:01:43,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-09-27,20:01:42,Beer,Draught Beer,1,SP Lager 24oz,SOFMC Portable Stations
2025-09-27,20:01:42,Beer,Draught Beer,1,SP Hazy 24oz,SOFMC Portable Stations
2025-09-27,20:01:35,Beer,Draught Beer,2,Glitterbomb 24oz,SOFMC Phillips Bar
2025-09-27,20:01:34,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Slice
2025-09-27,20:01:29,Food,Pizza Slice,2,Pepperoni,SOFMC Island Slice
2025-09-27,20:01:23,Food,Fries,1,Fries,SOFMC Island Canteen
2025-09-27,20:01:23,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2025-09-27,20:01:23,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-09-27,20:01:20,Beer,Draught Beer,2,Tilt Lager 12oz,SOFMC Phillips Bar
2025-09-27,20:01:19,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2025-09-27,20:01:17,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2025-09-27,20:01:15,NA Bev PST Exempt,Other Beverages,1,Stanley Park Sunsetter ZERO,SOFMC TacoTacoTaco
2025-09-27,20:01:15,NA Bev PST Exempt,Other Beverages,1,Stanley Park IPA ZERO,SOFMC TacoTacoTaco
2025-09-27,20:01:15,Liquor,Tequila Slushy,1,Margarita,SOFMC TacoTacoTaco
2025-09-27,20:01:05,Beer,Cans of Beer,2,PHILLIPS Tilt Lager,SOFMC Portable Stations
2025-09-27,20:01:03,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-09-27,20:01:01,Beer,Draught Beer,1,SP Lager 12oz,SOFMC Portable Stations
2025-09-27,20:00:45,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-09-27,20:00:45,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC ReMax Fan Deck
2025-09-27,20:00:41,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Portable Stations
2025-09-27,20:00:35,Sweets,Cotton Candy,1,Regular,SOFMC Island Canteen
2025-09-27,20:00:34,Beer,Cans of Beer,2,Budweiser,SOFMC Island Canteen
2025-09-27,20:00:29,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2025-09-27,20:00:26,Beer,Cans of Beer,4,Budweiser,SOFMC Island Canteen
2025-09-27,20:00:25,Sweets,Churro,3,Regular,SOFMC Island Canteen
2025-09-27,20:00:25,NA Bev PST Exempt,Hot Drinks,2,Hot Chocolate,SOFMC Island Canteen
2025-09-27,20:00:24,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Phillips Bar
2025-09-27,20:00:24,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2025-09-27,20:00:18,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-09-27,20:00:15,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2025-09-27,20:00:15,NA Bev PST Exempt,Water,1,Aquafina,SOFMC TacoTacoTaco
2025-09-27,20:00:15,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC TacoTacoTaco
2025-09-27,20:00:15,Food,Tacos,1,Pork Carnitas x 3,SOFMC TacoTacoTaco
2025-09-27,20:00:11,Beer,Draught Beer,1,SP Lager 24oz,SOFMC ReMax Fan Deck
2025-09-27,20:00:11,NA Bev PST Exempt,Other Beverages,1,Lemonade,SOFMC Island Slice
2025-09-27,20:00:11,"Wine, Cider & Coolers",Cider & Coolers,1,Cinco Lime Soda,SOFMC Island Slice
2025-09-27,20:00:04,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC ReMax Fan Deck
2025-09-27,19:59:56,Beer,Draught Beer,1,SP Amber 12oz,SOFMC ReMax Fan Deck
2025-09-27,19:59:38,Food,Pizza Slice,1,Cheese,SOFMC Island Slice
2025-09-27,19:59:38,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-09-27,19:59:38,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2025-09-27,19:59:35,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2025-09-27,19:59:33,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-09-27,19:59:26,"Wine, Cider & Coolers",Cider & Coolers,2,Strait & Narrow,SOFMC Phillips Bar
2025-09-27,19:59:25,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Slice
2025-09-27,19:59:23,Beer,Cans of Beer,1,Bud Light,SOFMC Portable Stations
2025-09-27,19:59:22,Sweets,Churro,3,Regular,SOFMC TacoTacoTaco
2025-09-27,19:59:22,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC TacoTacoTaco
2025-09-27,19:59:21,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Canteen
2025-09-27,19:59:21,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-09-27,19:59:17,Beer,Cans of Beer,1,Budweiser,SOFMC TacoTacoTaco
2025-09-27,19:59:04,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2025-09-27,19:59:04,Beer,Draught Beer,1,Blue Buck 24oz,SOFMC Phillips Bar
2025-09-27,19:58:54,Beer,Draught Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2025-09-27,19:58:54,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2025-09-27,19:58:52,Snacks,Hot Dog,1,Regular,SOFMC Island Canteen
2025-09-27,19:58:42,Liquor,Tequila Slushy,1,Margarita,SOFMC TacoTacoTaco
2025-09-27,19:58:36,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2025-09-27,19:58:36,Snacks,Pretzel,1,,SOFMC Phillips Bar
2025-09-27,19:58:30,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-09-27,19:58:19,Food,Fries,1,Garlic Fries,SOFMC Island Canteen
2025-09-27,19:58:19,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-09-27,19:58:19,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-09-27,19:58:14,NA Bev,Virgin Slushy,1,Margarita,SOFMC TacoTacoTaco
2025-09-27,19:58:14,NA Bev,Virgin Slushy,1,Mangonada,SOFMC TacoTacoTaco
2025-09-27,19:58:13,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2025-09-27,19:58:07,Food,Fries,1,Fries,SOFMC Island Canteen
2025-09-27,19:58:07,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2025-09-27,19:58:00,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Portable Stations
2025-09-27,19:57:54,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2025-09-27,19:57:48,Food,Chicken Tenders,1,,SOFMC Island Canteen
2025-09-27,19:57:44,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC ReMax Fan Deck
2025-09-27,19:57:44,Beer,Draught Beer,1,SP Hazy 24oz,SOFMC Portable Stations
2025-09-27,19:57:44,Beer,Draught Beer,1,Blue Buck 24oz,SOFMC Phillips Bar
2025-09-27,19:57:42,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Portable Stations
2025-09-27,19:57:41,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2025-09-27,19:57:30,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2025-09-27,19:57:30,Beer,Draught Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2025-09-27,19:57:26,Beer,Draught Beer,1,SP Lager 12oz,SOFMC Portable Stations
2025-09-27,19:57:25,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2025-09-27,19:57:21,Beer,Cans of Beer,1,PHILLIPS Tilt Lager,SOFMC Portable Stations
2025-09-27,19:57:15,Snacks,Hot Dog,1,Regular,SOFMC Island Canteen
2025-09-27,19:57:15,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2025-09-27,19:57:11,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo,SOFMC Island Canteen
2025-09-27,19:57:11,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC Island Canteen
2025-09-27,19:57:09,Beer,Draught Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2025-09-27,19:57:05,"Wine, Cider & Coolers",Wine by the Glass,1,5oz PINOT GRIS - Concessions,SOFMC Portable Stations
2025-09-27,19:57:01,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2025-09-27,19:57:01,Sweets,Gummies,2,Regular,SOFMC Island Slice
2025-09-27,19:56:53,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-09-27,19:56:53,Beer,Cans of Beer,1,Bud Light,SOFMC Island Canteen
2025-09-27,19:56:51,NA Bev,Bottle Pop,1,Pepsi,SOFMC Portable Stations
2025-09-27,19:56:51,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Portable Stations
2025-09-27,19:56:47,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-09-27,19:56:47,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-09-27,19:56:42,Food,Fries,1,Fries,SOFMC Island Canteen
2025-09-27,19:56:38,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-09-27,19:56:37,Beer,Draught Beer,2,Tilt Lager 24oz,SOFMC Phillips Bar
2025-09-27,19:56:35,Beer,Draught Beer,1,SP Lager 24oz,SOFMC Portable Stations
2025-09-27,19:56:35,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC ReMax Fan Deck
2025-09-27,19:56:23,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-09-27,19:56:17,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-09-27,19:56:17,Sweets,Gummies,1,Regular,SOFMC Island Canteen
2025-09-27,19:56:17,Beer,Draught Beer,2,Glitterbomb 24oz,SOFMC Phillips Bar
2025-09-27,19:56:17,Beer,Draught Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-09-27,19:56:17,Beer,Draught Beer,1,Blue Buck 12oz,SOFMC Phillips Bar
2025-09-27,19:56:12,Sweets,Candy,1,Kit Kat 73g,SOFMC ReMax Fan Deck
2025-09-27,19:56:10,Food,Pizza Slice,1,Cheese,SOFMC Island Slice
2025-09-27,19:56:10,NA Bev,Bottle Pop,1,7-Up,SOFMC Portable Stations
2025-09-27,19:56:10,NA Bev,Bottle Pop,1,Ginger Ale,SOFMC Portable Stations
2025-09-27,19:56:08,Sweets,Cotton Candy,1,Regular,SOFMC Island Canteen
2025-09-27,19:56:08,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-09-27,19:56:08,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Canteen
2025-09-27,19:56:01,"Wine, Cider & Coolers",Cider & Coolers,2,Nutrl,SOFMC Portable Stations
2025-09-27,19:56:00,Food,Tacos,1,Beef Barbacoa x 3,SOFMC TacoTacoTaco
2025-09-27,19:56:00,NA Bev,Bottle Pop,1,Pepsi,SOFMC TacoTacoTaco
2025-09-27,19:55:59,Beer,Draught Beer,1,SP Lager 24oz,SOFMC Portable Stations
2025-09-27,19:55:59,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2025-09-27,19:55:56,Beer,Draught Beer,3,SP Lager 12oz,SOFMC ReMax Fan Deck
2025-09-27,19:55:53,Beer,Draught Beer,1,SP Lager 24oz,SOFMC ReMax Fan Deck
2025-09-27,19:55:48,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2025-09-27,19:55:48,Snacks,Hot Dog,2,Regular,SOFMC Island Slice
2025-09-27,19:55:48,NA Bev,Bottle Pop,1,7-Up,SOFMC Island Slice
2025-09-27,19:55:48,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-09-27,19:55:48,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Island Slice
2025-09-27,19:55:48,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Slice
2025-09-27,19:55:42,NA Bev,Bottle Pop,1,Pepsi,SOFMC ReMax Fan Deck
2025-09-27,19:55:42,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2025-09-27,19:55:35,NA Bev PST Exempt,Other Beverages,1,Lemonade,SOFMC Portable Stations
2025-09-27,19:55:35,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-09-27,19:55:26,Beer,Draught Beer,1,SP Hazy 24oz,SOFMC Portable Stations
2025-09-27,19:55:26,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-09-27,19:55:24,Snacks,Hot Dog,1,Regular,SOFMC Island Canteen
2025-09-27,19:55:20,Food,COMBOS,1,Burger & Fries,SOFMC Island Canteen
2025-09-27,19:55:20,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-09-27,19:55:18,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-09-27,19:55:18,"Wine, Cider & Coolers",Wine by the Glass,1,5oz MERLOT - Concessions,SOFMC Portable Stations
2025-09-27,19:55:11,Snacks,Hot Dog,2,Regular,SOFMC Island Slice
2025-09-27,19:55:11,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Island Slice
2025-09-27,19:55:02,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Canteen
2025-09-27,19:54:57,NA Bev PST Exempt,Hot Drinks,2,Hot Chocolate,SOFMC ReMax Fan Deck
2025-09-27,19:54:57,Food,Chicken Tenders,1,,SOFMC Island Canteen
