Date,Time,Category,Item,Qty,Price Point Name,Location
2024-09-21,19:58:15,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-09-21,19:58:12,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2024-09-21,19:58:10,Food,COMBOS,1,Popcorn & 2 Dogs,SOFMC Island Canteen
2024-09-21,19:58:10,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Canteen
2024-09-21,19:58:10,Food,COMBOS,1,Double Burger & Fries,SOFMC Island Canteen
2024-09-21,19:58:10,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2024-09-21,19:58:01,Beer,Cans of Beer,2,Budweiser,SOFMC Island Canteen
2024-09-21,19:58:00,Snacks,Chips,1,Miss Vickie's Salt & Vinegar,SOFMC Island Slice
2024-09-21,19:57:59,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Portable Stations
2024-09-21,19:57:57,Snacks,Chips,1,Miss Vickie's Salt & Vinegar,SOFMC ReMax Fan Deck
2024-09-21,19:57:42,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2024-09-21,19:57:30,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC ReMax Fan Deck
2024-09-21,19:57:29,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Slice
2024-09-21,19:57:24,NA Bev PST Exempt,Hot Drinks,-1,Hot Chocolate,SOFMC ReMax Fan Deck
2024-09-21,19:57:22,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Island Canteen
2024-09-21,19:57:22,Sweets,Churro,1,Regular,SOFMC Island Canteen
2024-09-21,19:57:09,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2024-09-21,19:57:04,Beer,Cans of Beer,1,Bud Light,SOFMC Island Canteen
2024-09-21,19:56:42,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC ReMax Fan Deck
2024-09-21,19:56:33,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC TacoTacoTaco
2024-09-21,19:56:33,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Paloma,SOFMC TacoTacoTaco
2024-09-21,19:56:31,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-09-21,19:56:28,Sweets,Churro,2,Regular,SOFMC Island Canteen
2024-09-21,19:56:15,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-09-21,19:56:02,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Portable Stations
2024-09-21,19:55:55,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-09-21,19:55:53,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Slice
2024-09-21,19:55:52,Snacks,Chips,1,Miss Vickie's Salt & Vinegar,SOFMC TacoTacoTaco
2024-09-21,19:55:52,Snacks,Chips,1,Doritos Nacho Cheese,SOFMC TacoTacoTaco
2024-09-21,19:55:50,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2024-09-21,19:55:50,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Island Canteen
2024-09-21,19:55:46,Sweets,Churro,1,Regular,SOFMC Island Canteen
2024-09-21,19:55:46,Sweets,Candy,1,Twizzlers 250g,SOFMC ReMax Fan Deck
2024-09-21,19:55:35,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2024-09-21,19:55:30,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC ReMax Fan Deck
2024-09-21,19:55:24,Beer,Cans of Beer,2,Budweiser,SOFMC Island Canteen
2024-09-21,19:55:23,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2024-09-21,19:55:02,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Portable Stations
2024-09-21,19:54:58,Liquor,Coffee & Baileys,1,Coffee & Cream Liqueur,SOFMC ReMax Fan Deck
2024-09-21,19:54:57,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2024-09-21,19:54:57,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Bud Zero,SOFMC ReMax Fan Deck
2024-09-21,19:54:57,NA Bev,Bottle Pop,1,7-Up,SOFMC ReMax Fan Deck
2024-09-21,19:54:55,Sweets,Churro,2,Regular,SOFMC Island Canteen
2024-09-21,19:54:46,Beer,Cans of Beer,1,Stanley Park Sunsetter,SOFMC TacoTacoTaco
2024-09-21,19:54:46,Sweets,Candy,1,Twizzlers 250g,SOFMC TacoTacoTaco
2024-09-21,19:54:46,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-09-21,19:54:37,Beer,Draught Beer,1,Stanley Park Pale Ale 12oz,SOFMC ReMax Fan Deck
2024-09-21,19:54:37,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC ReMax Fan Deck
2024-09-21,19:54:17,"Wine, Cider & Coolers",Cider & Coolers,2,Nutrl Pineapple,SOFMC TacoTacoTaco
2024-09-21,19:54:14,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC TacoTacoTaco
2024-09-21,19:54:09,Beer,Cans of Beer,2,Michelob Ultra,SOFMC Portable Stations
2024-09-21,19:54:09,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Portable Stations
2024-09-21,19:54:08,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Island Canteen
2024-09-21,19:53:56,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-09-21,19:53:51,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-09-21,19:53:48,NA Bev PST Exempt,Hot Drinks,1,Tea,SOFMC Portable Stations
2024-09-21,19:53:41,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC ReMax Fan Deck
2024-09-21,19:53:41,Sweets,Candy,1,Twix 86g,SOFMC ReMax Fan Deck
2024-09-21,19:53:41,Snacks,Chips,1,Doritos Nacho Cheese,SOFMC ReMax Fan Deck
2024-09-21,19:53:37,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Canteen
2024-09-21,19:53:37,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2024-09-21,19:53:34,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-09-21,19:53:33,Food,Dogs,1,,SOFMC ReMax Fan Deck
2024-09-21,19:53:32,Beer,Cans of Beer,1,Budweiser,SOFMC Portable Stations
2024-09-21,19:53:31,Snacks,Chips,1,Miss Vickie's Salt & Vinegar,SOFMC Island Canteen
2024-09-21,19:53:23,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Portable Stations
2024-09-21,19:53:23,Sweets,Cotton Candy,1,Regular,SOFMC Portable Stations
2024-09-21,19:53:23,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC TacoTacoTaco
2024-09-21,19:53:11,Beer,Cans of Beer,1,Modelo,SOFMC TacoTacoTaco
2024-09-21,19:53:02,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2024-09-21,19:52:56,Beer,Cans of Beer,2,Budweiser,SOFMC Island Canteen
2024-09-21,19:52:55,"Wine, Cider & Coolers",Cider & Coolers,2,Ole Margarita,SOFMC ReMax Fan Deck
2024-09-21,19:52:52,Sweets,Churro,1,Regular,SOFMC Island Canteen
2024-09-21,19:52:52,Sweets,Candy,1,Twix 86g,SOFMC Island Canteen
2024-09-21,19:52:52,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-09-21,19:52:52,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC Island Canteen
2024-09-21,19:52:52,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl Cherry,SOFMC Island Canteen
2024-09-21,19:52:46,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Portable Stations
2024-09-21,19:52:39,Beer,Cans of Beer,1,Bud Light,SOFMC ReMax Fan Deck
2024-09-21,19:52:39,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC ReMax Fan Deck
2024-09-21,19:52:29,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2024-09-21,19:52:29,NA Bev PST Exempt,Hot Drinks,1,Tea,SOFMC Portable Stations
2024-09-21,19:52:29,Snack,Cookies & Brownies,1,Oatmeal Cookie,SOFMC Portable Stations
2024-09-21,19:52:26,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Slice
2024-09-21,19:52:23,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-09-21,19:52:23,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Island Canteen
2024-09-21,19:52:21,Sweets,Candy,1,Twizzlers 250g,SOFMC Portable Stations
2024-09-21,19:52:20,Beer,Cans of Beer,1,Bud Light,SOFMC Portable Stations
2024-09-21,19:52:15,Food,Fries,1,Poutine,SOFMC Island Canteen
2024-09-21,19:52:15,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Canteen
2024-09-21,19:52:14,"Wine, Cider & Coolers",Cider & Coolers,2,Nutrl Pineapple,SOFMC TacoTacoTaco
2024-09-21,19:52:14,Beer,Cans of Beer,2,Modelo,SOFMC TacoTacoTaco
2024-09-21,19:52:14,"Wine, Cider & Coolers",Cider & Coolers,2,Ole Margarita,SOFMC TacoTacoTaco
2024-09-21,19:52:14,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-09-21,19:52:13,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC TacoTacoTaco
2024-09-21,19:52:13,Beer,Cans of Beer,1,Stanley Park Sunsetter,SOFMC TacoTacoTaco
2024-09-21,19:52:05,Food,Dogs,1,,SOFMC ReMax Fan Deck
2024-09-21,19:52:04,Food,Fries,1,Fries,SOFMC Island Canteen
2024-09-21,19:52:03,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2024-09-21,19:52:03,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-09-21,19:52:03,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Island Canteen
2024-09-21,19:51:57,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-09-21,19:51:57,Sweets,Candy,1,Skittles 92g,SOFMC Island Canteen
2024-09-21,19:51:49,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2024-09-21,19:51:49,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-09-21,19:51:49,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Island Canteen
2024-09-21,19:51:49,NA Bev PST Exempt,Water,1,Bubly Cherry 473ml,SOFMC TacoTacoTaco
2024-09-21,19:51:46,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-09-21,19:51:46,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2024-09-21,19:51:45,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Portable Stations
2024-09-21,19:51:45,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Portable Stations
2024-09-21,19:51:42,Sweets,Churro,1,Regular,SOFMC Island Canteen
2024-09-21,19:51:40,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2024-09-21,19:51:40,Beer,Draught Beer,2,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2024-09-21,19:51:22,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Slice
2024-09-21,19:51:17,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Island Slice
2024-09-21,19:51:17,Beer,Cans of Beer,2,Budweiser,SOFMC Portable Stations
2024-09-21,19:51:15,Food,Fries,1,Poutine,SOFMC Island Canteen
2024-09-21,19:51:15,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Island Canteen
2024-09-21,19:51:15,Sweets,Churro,1,Regular,SOFMC Island Canteen
2024-09-21,19:51:15,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2024-09-21,19:51:15,"Wine, Cider & Coolers",Cider & Coolers,2,Mike's Hard Lemonade,SOFMC Island Canteen
2024-09-21,19:51:15,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Bud Zero,SOFMC Island Canteen
2024-09-21,19:51:08,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-09-21,19:51:04,Beer,Cans of Beer,2,Michelob Ultra,SOFMC Island Canteen
2024-09-21,19:51:04,Snacks,Pretzel,1,,SOFMC Island Canteen
2024-09-21,19:51:01,Food,Fries,1,Poutine,SOFMC Island Canteen
2024-09-21,19:50:59,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC ReMax Fan Deck
2024-09-21,19:50:54,Food,Chicken Tenders,1,,SOFMC Island Canteen
2024-09-21,19:50:54,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2024-09-21,19:50:52,Sweets,Paletas,1,Coconut,SOFMC TacoTacoTaco
2024-09-21,19:50:46,Beer,Draught Beer,1,Stanley Park Pale Ale 12oz,SOFMC ReMax Fan Deck
2024-09-21,19:50:44,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Island Canteen
2024-09-21,19:50:42,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC Portable Stations
2024-09-21,19:50:41,Beer,Cans of Beer,2,Stanley Park Amber,SOFMC Portable Stations
2024-09-21,19:50:37,Food,Pizza Slice,2,Pepperoni,SOFMC Island Slice
2024-09-21,19:50:32,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC TacoTacoTaco
2024-09-21,19:50:31,NA Bev PST Exempt,Hot Drinks,2,Hot Chocolate,SOFMC Island Canteen
2024-09-21,19:50:31,Food,Dogs,1,,SOFMC Island Canteen
2024-09-21,19:50:31,Food,Fries,2,Fries,SOFMC Island Canteen
2024-09-21,19:50:31,Sweets,Churro,2,Regular,SOFMC Island Canteen
2024-09-21,19:50:28,Snacks,Chips,1,Doritos Nacho Cheese,SOFMC TacoTacoTaco
2024-09-21,19:50:28,NA Bev,Bottle Pop,1,Pepsi,SOFMC TacoTacoTaco
2024-09-21,19:50:25,"Wine, Cider & Coolers",Cider & Coolers,2,Tempo Mango Peach,SOFMC Island Canteen
2024-09-21,19:50:24,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2024-09-21,19:50:16,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2024-09-21,19:50:16,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-09-21,19:50:12,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-09-21,19:50:12,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC TacoTacoTaco
2024-09-21,19:50:12,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2024-09-21,19:50:10,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-09-21,19:50:07,Food,Fries,2,Fries,SOFMC Island Canteen
2024-09-21,19:50:07,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Canteen
2024-09-21,19:50:07,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-09-21,19:50:04,"Wine, Cider & Coolers",Cider & Coolers,2,Ole Margarita,SOFMC Portable Stations
2024-09-21,19:50:04,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-09-21,19:50:03,Sweets,Candy,1,Skittles 92g,SOFMC ReMax Fan Deck
2024-09-21,19:50:03,Sweets,Candy,1,Kit Kat 73g,SOFMC ReMax Fan Deck
2024-09-21,19:50:01,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2024-09-21,19:50:01,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Slice
2024-09-21,19:50:00,Food,Chicken Tenders,1,,SOFMC Island Canteen
2024-09-21,19:49:59,Sweets,Churro,2,Regular,SOFMC Island Canteen
2024-09-21,19:49:59,Snacks,Pretzel,1,,SOFMC Island Canteen
2024-09-21,19:49:59,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Canteen
2024-09-21,19:49:58,Food,Dogs,2,,SOFMC Island Canteen
2024-09-21,19:49:57,Beer,Cans of Beer,1,Bud Light,SOFMC Portable Stations
2024-09-21,19:49:57,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl Cherry,SOFMC Portable Stations
2024-09-21,19:49:57,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-09-21,19:49:55,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Island Canteen
2024-09-21,19:49:40,Food,Dogs,1,,SOFMC Island Slice
2024-09-21,19:49:40,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Slice
2024-09-21,19:49:37,"Wine, Cider & Coolers",Cider & Coolers,1,Mott's Caesar,SOFMC Island Slice
2024-09-21,19:49:37,Beer,Draught Beer,1,Stanley Park Hazy IPA 12oz,SOFMC ReMax Fan Deck
2024-09-21,19:49:37,Beer,Draught Beer,1,Stanley Park Hazy IPA 24oz,SOFMC ReMax Fan Deck
2024-09-21,19:49:36,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2024-09-21,19:49:30,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-09-21,19:49:26,Food,Fries,1,Fries,SOFMC Island Canteen
2024-09-21,19:49:25,Food,Fries,1,Fries,SOFMC Island Canteen
2024-09-21,19:49:25,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Canteen
2024-09-21,19:49:22,"Wine, Cider & Coolers",Cider & Coolers,2,Ole Margarita,SOFMC Island Canteen
2024-09-21,19:49:21,Beer,Cans of Beer,1,Stanley Park Amber,SOFMC Portable Stations
2024-09-21,19:49:21,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC Portable Stations
2024-09-21,19:49:19,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl Cherry,SOFMC Portable Stations
2024-09-21,19:49:15,Sweets,Churro,1,Regular,SOFMC Island Canteen
2024-09-21,19:49:15,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2024-09-21,19:49:13,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Margarita,SOFMC ReMax Fan Deck
2024-09-21,19:49:13,Beer,Cans of Beer,1,Budweiser,SOFMC ReMax Fan Deck
2024-09-21,19:49:08,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2024-09-21,19:49:08,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Slice
2024-09-21,19:48:56,Sweets,Candy,1,Twizzlers 250g,SOFMC ReMax Fan Deck
2024-09-21,19:48:53,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2024-09-21,19:48:52,Food,Fries,1,Fries,SOFMC Island Canteen
2024-09-21,19:48:50,Sweets,Candy,1,Skittles 92g,SOFMC Island Slice
2024-09-21,19:48:50,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC Island Slice
2024-09-21,19:48:50,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Slice
2024-09-21,19:48:50,Beer,Cans of Beer,1,Stanley Park Sunsetter,SOFMC TacoTacoTaco
2024-09-21,19:48:50,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-09-21,19:48:49,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-09-21,19:48:43,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-09-21,19:48:39,Food,Chicken Tenders,1,,SOFMC Island Canteen
2024-09-21,19:48:39,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2024-09-21,19:48:39,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Iced Tea,SOFMC Island Canteen
2024-09-21,19:48:39,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl Cherry,SOFMC Island Canteen
2024-09-21,19:48:35,NA Bev PST Exempt,Non-Alcoholic Beverages,2,Lemonade,SOFMC Island Slice
2024-09-21,19:48:35,Sweets,Candy,3,Skittles 92g,SOFMC Island Slice
2024-09-21,19:48:31,Snacks,Pretzel,1,,SOFMC Island Canteen
2024-09-21,19:48:31,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-09-21,19:48:31,"Wine, Cider & Coolers",Cider & Coolers,1,Mott's Caesar,SOFMC ReMax Fan Deck
2024-09-21,19:48:31,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2024-09-21,19:48:22,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Canteen
2024-09-21,19:48:19,"Wine, Cider & Coolers",Cider & Coolers,2,Mike's Hard Lemonade,SOFMC Portable Stations
2024-09-21,19:48:19,Snacks,Pretzel,1,,SOFMC Portable Stations
2024-09-21,19:48:16,NA Bev PST Exempt,Non-Alcoholic Beverages,1,Lemonade,SOFMC Island Canteen
2024-09-21,19:48:15,Sweets,Candy,1,Skittles 92g,SOFMC ReMax Fan Deck
2024-09-21,19:48:14,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2024-09-21,19:48:14,"Wine, Cider & Coolers",Cider & Coolers,1,Ole Paloma,SOFMC TacoTacoTaco
2024-09-21,19:48:13,Beer,Cans of Beer,2,Budweiser,SOFMC Island Canteen
2024-09-21,19:48:09,"Wine, Cider & Coolers",Cider & Coolers,1,Mott's Caesar,SOFMC TacoTacoTaco
2024-09-21,19:48:07,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-09-21,19:48:07,Sweets,Churro,1,Regular,SOFMC Island Canteen
2024-09-21,19:48:07,Snacks,Pretzel,1,,SOFMC Island Canteen
2024-09-21,19:48:03,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC ReMax Fan Deck
2024-09-21,19:48:02,Beer,Cans of Beer,2,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-09-21,19:47:52,Snacks,Pretzel,2,,SOFMC Portable Stations
2024-09-21,19:47:48,NA Bev PST Exempt,Water,2,Aquafina 591ml,SOFMC Island Canteen
2024-09-21,19:47:45,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2024-09-21,19:47:45,Sweets,Churro,1,Regular,SOFMC Island Canteen
2024-09-21,19:47:45,NA Bev PST Exempt,Water,1,Aquafina 591ml,SOFMC Island Canteen
2024-09-21,19:47:45,Beer,Cans of Beer,1,Bud Light,SOFMC Island Canteen
2024-09-21,19:47:45,Beer,Cans of Beer,2,Budweiser,SOFMC Portable Stations
2024-09-21,19:47:30,Beer,Cans of Beer,2,Michelob Ultra,SOFMC Island Canteen
2024-09-21,19:47:29,Sweets,Candy,1,Kit Kat 73g,SOFMC Island Canteen
2024-09-21,19:47:29,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC Island Canteen
2024-09-21,19:47:28,"Wine, Cider & Coolers",Cider & Coolers,2,Tempo Mango Peach,SOFMC Portable Stations
2024-09-21,19:47:24,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo Mango Peach,SOFMC Portable Stations
2024-09-21,19:47:24,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Portable Stations
2024-09-21,19:47:23,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC Island Canteen
2024-09-21,19:47:02,Sweets,Candy,1,Twix 86g,SOFMC ReMax Fan Deck
2024-09-21,19:47:02,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC ReMax Fan Deck
2024-09-21,19:47:02,Sweets,Candy,1,Kit Kat 73g,SOFMC ReMax Fan Deck
2024-09-21,19:47:01,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
