Date,Time,Category,Item,Qty,Price Point Name,Location
2026-02-21,20:04:04,Beer,Draft Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2026-02-21,20:03:50,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Phillips Bar
2026-02-21,20:03:36,Beer,Draft Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2026-02-21,20:03:28,Beer,Draft Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2026-02-21,20:03:27,Snacks,Hot Dog,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,20:03:27,NA Bev,Bottle Pop,1,7-Up,SOFMC ReMax Fan Deck
2026-02-21,20:03:15,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Island Canteen
2026-02-21,20:02:53,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Phillips Bar
2026-02-21,20:02:53,Beer,Draft Beer,2,Blue Buck 24oz,SOFMC Phillips Bar
2026-02-21,20:02:33,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,20:02:33,Snacks,Hot Dog,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,20:02:25,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2026-02-21,20:02:23,Beer,Draft Beer,1,SP Lager 24oz,SOFMC ReMax Fan Deck
2026-02-21,20:02:23,Beer,Draft Beer,1,SP Hazy 24oz,SOFMC ReMax Fan Deck
2026-02-21,20:02:23,Sweets,Gummies,2,Regular,SOFMC ReMax Fan Deck
2026-02-21,20:02:21,Beer,Cans of Beer,2,PHILLIPS Tilt Light,SOFMC Portable Stations
2026-02-21,20:02:12,Food,Fries,1,Fries,SOFMC Island Canteen
2026-02-21,20:02:07,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2026-02-21,20:02:07,Snacks,Chips,1,Sunchips,SOFMC Phillips Bar
2026-02-21,20:02:03,NA Bev,Bottle Pop,1,7-Up,SOFMC Island Canteen
2026-02-21,20:02:03,NA Bev PST Exempt,Water,1,Bubly Lime,SOFMC Island Canteen
2026-02-21,20:01:52,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2026-02-21,20:01:51,Beer,Draft Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2026-02-21,20:01:49,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2026-02-21,20:01:44,"Wine, Cider & Coolers",Cider & Coolers,2,Strait & Narrow,SOFMC Portable Stations
2026-02-21,20:01:44,"Wine, Cider & Coolers",Cider & Coolers,2,Tempo,SOFMC Portable Stations
2026-02-21,20:01:44,Beer,Draft Beer,2,SP Amber 24oz,SOFMC ReMax Fan Deck
2026-02-21,20:01:30,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC ReMax Fan Deck
2026-02-21,20:01:30,Sweets,Candy,1,Kit Kat 73g,SOFMC ReMax Fan Deck
2026-02-21,20:01:30,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Island Canteen
2026-02-21,20:01:25,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,20:01:15,Beer,Draft Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2026-02-21,20:01:15,Snacks,Pretzel,1,,SOFMC Phillips Bar
2026-02-21,20:01:13,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC TacoTacoTaco
2026-02-21,20:01:07,Food,Fries,1,Poutine,SOFMC Island Canteen
2026-02-21,20:01:07,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC Island Canteen
2026-02-21,20:01:02,Food,Fries,1,Poutine,SOFMC Island Canteen
2026-02-21,20:01:02,Sweets,Gummies,1,Regular,SOFMC Island Canteen
2026-02-21,20:01:02,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Canteen
2026-02-21,20:00:59,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2026-02-21,20:00:59,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Slice
2026-02-21,20:00:56,Beer,Draft Beer,1,Blue Buck 12oz,SOFMC Phillips Bar
2026-02-21,20:00:53,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,20:00:51,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2026-02-21,20:00:51,Sweets,Gummies,1,Regular,SOFMC Island Slice
2026-02-21,20:00:43,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo,SOFMC ReMax Fan Deck
2026-02-21,20:00:43,Beer,Draft Beer,1,SP Lager 12oz,SOFMC ReMax Fan Deck
2026-02-21,20:00:39,Beer,Draft Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2026-02-21,20:00:32,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC ReMax Fan Deck
2026-02-21,20:00:32,Beer,Draft Beer,1,SP Lager 24oz,SOFMC ReMax Fan Deck
2026-02-21,20:00:28,Sweets,Churro,2,Regular,SOFMC TacoTacoTaco
2026-02-21,20:00:26,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2026-02-21,20:00:25,Sweets,Candy,1,Kit Kat 73g,SOFMC Island Slice
2026-02-21,20:00:25,Sweets,Candy,1,Twix 86g,SOFMC Island Slice
2026-02-21,20:00:25,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC Island Slice
2026-02-21,20:00:23,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Slice
2026-02-21,20:00:21,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2026-02-21,20:00:21,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Phillips Bar
2026-02-21,20:00:08,Beer,Draft Beer,2,Blue Buck 12oz,SOFMC Phillips Bar
2026-02-21,20:00:07,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Portable Stations
2026-02-21,19:59:57,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC ReMax Fan Deck
2026-02-21,19:59:57,Beer,Draft Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2026-02-21,19:59:49,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,19:59:49,NA Bev,Bottle Pop,2,Mug Root Beer,SOFMC ReMax Fan Deck
2026-02-21,19:59:47,Beer,Draft Beer,1,Blue Buck 12oz,SOFMC Phillips Bar
2026-02-21,19:59:47,Beer,Draft Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2026-02-21,19:59:47,Snacks,Pretzel,1,,SOFMC Phillips Bar
2026-02-21,19:59:44,Food,Pizza Slice,2,Pepperoni,SOFMC Island Slice
2026-02-21,19:59:44,Sweets,Candy,1,Kit Kat 73g,SOFMC Island Slice
2026-02-21,19:59:43,Sweets,Candy,1,Twizzlers 250g,SOFMC TacoTacoTaco
2026-02-21,19:59:43,Sweets,Candy,1,Reese Peanut Butter Cups 62g,SOFMC TacoTacoTaco
2026-02-21,19:59:39,Beer,Cans of Beer,1,Bud Light,SOFMC Island Canteen
2026-02-21,19:59:39,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC Island Canteen
2026-02-21,19:59:30,"Wine, Cider & Coolers",Cider & Coolers,2,Strait & Narrow,SOFMC Phillips Bar
2026-02-21,19:59:30,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2026-02-21,19:59:29,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,19:59:27,Food,Pizza Slice,2,Pepperoni,SOFMC Island Slice
2026-02-21,19:59:27,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Slice
2026-02-21,19:59:19,Beer,Draft Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2026-02-21,19:59:19,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC ReMax Fan Deck
2026-02-21,19:59:18,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2026-02-21,19:59:12,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo,SOFMC Island Canteen
2026-02-21,19:59:12,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2026-02-21,19:59:12,NA Bev,Bottle Pop,1,Pepsi,SOFMC TacoTacoTaco
2026-02-21,19:59:08,Beer,Cans of Beer,1,Bud Light,SOFMC TacoTacoTaco
2026-02-21,19:59:08,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC TacoTacoTaco
2026-02-21,19:59:05,Snacks,Hot Dog,1,Regular,SOFMC Island Slice
2026-02-21,19:59:05,Beer,Cans of Beer,1,Budweiser,SOFMC Island Slice
2026-02-21,19:59:00,Beer,Draft Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2026-02-21,19:59:00,Beer,Draft Beer,1,SP Lager 24oz,SOFMC ReMax Fan Deck
2026-02-21,19:58:59,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2026-02-21,19:58:59,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC Island Slice
2026-02-21,19:58:56,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2026-02-21,19:58:54,"Wine, Cider & Coolers",Cider & Coolers,2,Nutrl,SOFMC ReMax Fan Deck
2026-02-21,19:58:45,Liquor,Tequila Slushy,1,Margarita,SOFMC TacoTacoTaco
2026-02-21,19:58:45,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2026-02-21,19:58:43,"Wine, Cider & Coolers",Cider & Coolers,1,Cinco,SOFMC Island Canteen
2026-02-21,19:58:38,Sweets,Churro,1,Regular,SOFMC Island Canteen
2026-02-21,19:58:38,Snacks,Hot Dog,2,Regular,SOFMC ReMax Fan Deck
2026-02-21,19:58:33,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Island Canteen
2026-02-21,19:58:26,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2026-02-21,19:58:26,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC ReMax Fan Deck
2026-02-21,19:58:26,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,19:58:22,"Wine, Cider & Coolers",Cider & Coolers,2,Tempo,SOFMC Portable Stations
2026-02-21,19:58:20,Beer,Draft Beer,2,Blue Buck 12oz,SOFMC Phillips Bar
2026-02-21,19:58:16,Beer,Cans of Beer,1,Budweiser,SOFMC Island Slice
2026-02-21,19:58:14,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Portable Stations
2026-02-21,19:58:11,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2026-02-21,19:58:08,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Island Canteen
2026-02-21,19:58:07,Beer,Draft Beer,1,SP Amber 24oz,SOFMC ReMax Fan Deck
2026-02-21,19:57:59,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo,SOFMC Island Canteen
2026-02-21,19:57:57,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2026-02-21,19:57:57,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2026-02-21,19:57:56,"Wine, Cider & Coolers",Cider & Coolers,2,Ward's Cider,SOFMC Portable Stations
2026-02-21,19:57:56,Beer,Cans of Beer,2,Budweiser,SOFMC TacoTacoTaco
2026-02-21,19:57:56,Sweets,Churro,2,Regular,SOFMC TacoTacoTaco
2026-02-21,19:57:56,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Island Canteen
2026-02-21,19:57:52,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Portable Stations
2026-02-21,19:57:52,Beer,Draft Beer,3,Tilt Lager 12oz,SOFMC Phillips Bar
2026-02-21,19:57:46,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2026-02-21,19:57:46,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Canteen
2026-02-21,19:57:46,NA Bev PST Exempt,Other Beverages,1,Gatorade,SOFMC Island Canteen
2026-02-21,19:57:46,Liquor,Tequila Slushy,1,Mangonada,SOFMC TacoTacoTaco
2026-02-21,19:57:44,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Island Canteen
2026-02-21,19:57:36,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Slice
2026-02-21,19:57:25,Food,Chicken Tenders,1,,SOFMC Island Canteen
2026-02-21,19:57:23,"Wine, Cider & Coolers",Cider & Coolers,1,Cinco,SOFMC Island Canteen
2026-02-21,19:57:22,Beer,Draft Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2026-02-21,19:57:20,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC ReMax Fan Deck
2026-02-21,19:57:20,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,19:57:12,Beer,Cans of Beer,2,PHILLIPS Tilt Lager,SOFMC Portable Stations
2026-02-21,19:57:11,"Wine, Cider & Coolers",Cider & Coolers,1,Cinco,SOFMC Portable Stations
2026-02-21,19:57:11,"Wine, Cider & Coolers",Wine by the Glass,1,5oz MERLOT - Haywire,SOFMC Portable Stations
2026-02-21,19:57:08,Food,Pizza Slice,2,Pepperoni,SOFMC Island Slice
2026-02-21,19:57:01,Beer,Draft Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2026-02-21,19:57:01,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC ReMax Fan Deck
2026-02-21,19:56:53,Snacks,Hot Dog,1,Regular,SOFMC Island Canteen
2026-02-21,19:56:53,Snacks,Chips,1,Sunchips,SOFMC Island Canteen
2026-02-21,19:56:52,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2026-02-21,19:56:52,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Canteen
2026-02-21,19:56:52,Sweets,Cotton Candy,1,Regular,SOFMC Island Canteen
2026-02-21,19:56:50,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2026-02-21,19:56:47,Food,COMBOS,3,Tenders & Fries,SOFMC Island Canteen
2026-02-21,19:56:47,NA Bev,Bottle Pop,2,Pepsi,SOFMC Island Canteen
2026-02-21,19:56:47,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Island Canteen
2026-02-21,19:56:46,Beer,Cans of Beer,2,Budweiser,SOFMC Portable Stations
2026-02-21,19:56:45,Sweets,Cotton Candy,1,Regular,SOFMC Island Canteen
2026-02-21,19:56:38,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2026-02-21,19:56:38,Liquor,Tequila Slushy,1,Mangonada,SOFMC TacoTacoTaco
2026-02-21,19:56:36,Sweets,Gummies,1,Regular,SOFMC Island Canteen
2026-02-21,19:56:36,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC Island Canteen
2026-02-21,19:56:31,Beer,Draft Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2026-02-21,19:56:31,NA Bev PST Exempt,Other Beverages,1,Lemonade,SOFMC Phillips Bar
2026-02-21,19:56:29,Beer,Cans of Beer,1,Corona,SOFMC TacoTacoTaco
2026-02-21,19:56:29,Food,Fries,1,Fries,SOFMC TacoTacoTaco
2026-02-21,19:56:26,"Wine, Cider & Coolers",Cider & Coolers,2,Cinco,SOFMC Portable Stations
2026-02-21,19:56:21,Sweets,Candy,1,Twizzlers 250g,SOFMC ReMax Fan Deck
2026-02-21,19:56:21,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC ReMax Fan Deck
2026-02-21,19:56:19,Beer,Draft Beer,2,SP Lager 12oz,SOFMC ReMax Fan Deck
2026-02-21,19:56:17,NA Bev PST Exempt,Water,1,Aquafina,SOFMC TacoTacoTaco
2026-02-21,19:56:17,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Island Slice
2026-02-21,19:56:11,Snacks,Hot Dog,1,Regular,SOFMC Island Slice
2026-02-21,19:56:08,Beer,Cans of Beer,2,PHILLIPS Tiger Shark,SOFMC Portable Stations
2026-02-21,19:56:05,Food,Pizza Slice,1,Cheese,SOFMC Island Slice
2026-02-21,19:55:58,Sweets,Gummies,1,Regular,SOFMC Island Canteen
2026-02-21,19:55:56,Snacks,Chips,1,Ruffles All Dressed Chips,SOFMC ReMax Fan Deck
2026-02-21,19:55:56,Snacks,Hot Dog,1,Regular,SOFMC Phillips Bar
2026-02-21,19:55:56,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Phillips Bar
2026-02-21,19:55:56,"Wine, Cider & Coolers",Cider & Coolers,3,Cinco,SOFMC ReMax Fan Deck
2026-02-21,19:55:55,"Wine, Cider & Coolers",Cider & Coolers,2,Nutrl,SOFMC ReMax Fan Deck
2026-02-21,19:55:55,Sweets,Gummies,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,19:55:52,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Portable Stations
2026-02-21,19:55:52,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Portable Stations
2026-02-21,19:55:51,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC Island Canteen
2026-02-21,19:55:51,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Canteen
2026-02-21,19:55:48,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2026-02-21,19:55:45,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Slice
2026-02-21,19:55:34,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Canteen
2026-02-21,19:55:34,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2026-02-21,19:55:34,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2026-02-21,19:55:34,Sweets,Gummies,1,Regular,SOFMC Island Canteen
2026-02-21,19:55:31,Sweets,Churro,1,Regular,SOFMC Island Canteen
2026-02-21,19:55:31,NA Bev,Bottle Pop,1,Ginger Ale,SOFMC Island Canteen
2026-02-21,19:55:31,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2026-02-21,19:55:31,Food,Fries,1,Fries,SOFMC Island Canteen
2026-02-21,19:55:30,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2026-02-21,19:55:28,NA Bev,Bottle Pop,2,Pepsi,SOFMC TacoTacoTaco
2026-02-21,19:55:28,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC TacoTacoTaco
2026-02-21,19:55:27,"Wine, Cider & Coolers",Cider & Coolers,1,Cinco,SOFMC ReMax Fan Deck
2026-02-21,19:55:22,Snacks,Hot Dog,1,Regular,SOFMC Phillips Bar
2026-02-21,19:55:20,Sweets,Churro,2,Regular,SOFMC TacoTacoTaco
2026-02-21,19:55:20,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC TacoTacoTaco
2026-02-21,19:55:20,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2026-02-21,19:55:19,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Portable Stations
2026-02-21,19:55:19,NA Bev,Bottle Pop,1,Pepsi Zero,SOFMC Portable Stations
2026-02-21,19:55:17,Snacks,Pretzel,1,,SOFMC Island Canteen
2026-02-21,19:55:17,Food,Fries,1,Fries,SOFMC Island Canteen
2026-02-21,19:55:17,NA Bev,Bottle Pop,1,Mug Root Beer,SOFMC Island Canteen
2026-02-21,19:55:05,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Phillips Bar
2026-02-21,19:55:05,Beer,Draft Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2026-02-21,19:55:03,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2026-02-21,19:55:03,Snacks,Pretzel,1,,SOFMC Island Canteen
2026-02-21,19:54:58,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2026-02-21,19:54:57,Beer,Cans of Beer,1,PHILLIPS Tilt Lager,SOFMC Portable Stations
2026-02-21,19:54:57,Food,Fries,1,Poutine,SOFMC Island Canteen
2026-02-21,19:54:55,NA Bev,Bottle Pop,1,Pepsi,SOFMC TacoTacoTaco
2026-02-21,19:54:55,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2026-02-21,19:54:50,NA Bev PST Exempt,Hot Drinks,1,Tea,SOFMC ReMax Fan Deck
2026-02-21,19:54:50,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC ReMax Fan Deck
2026-02-21,19:54:46,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2026-02-21,19:54:39,Snacks,Chips,1,Miss Vickie's Salt & Vinegar,SOFMC Portable Stations
2026-02-21,19:54:37,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2026-02-21,19:54:36,Sweets,Candy,1,Twizzlers 250g,SOFMC ReMax Fan Deck
2026-02-21,19:54:35,Beer,Draft Beer,1,SP Lager 24oz,SOFMC ReMax Fan Deck
2026-02-21,19:54:35,Sweets,Gummies,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,19:54:35,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2026-02-21,19:54:30,Food,Fries,2,Poutine,SOFMC Island Canteen
2026-02-21,19:54:30,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2026-02-21,19:54:30,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2026-02-21,19:54:30,Snacks,Pretzel,1,,SOFMC Phillips Bar
2026-02-21,19:54:29,NA Bev PST Exempt,Other Beverages,1,iOTA Hazy IPA,SOFMC Portable Stations
2026-02-21,19:54:29,Snacks,Pretzel,1,,SOFMC Portable Stations
2026-02-21,19:54:27,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Slice
2026-02-21,19:54:22,Snacks,Pretzel,1,,SOFMC Portable Stations
2026-02-21,19:54:19,Snacks,Chips,1,Doritos Nacho Cheese,SOFMC TacoTacoTaco
2026-02-21,19:54:16,Beer,Draft Beer,2,SP Lager 12oz,SOFMC ReMax Fan Deck
2026-02-21,19:54:11,Snacks,Popcorn,2,Regular,SOFMC ReMax Fan Deck
2026-02-21,19:54:07,NA Bev,Bottle Pop,2,Pepsi,SOFMC TacoTacoTaco
2026-02-21,19:54:06,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2026-02-21,19:54:06,Food,Burgers,1,Veggie Burger,SOFMC Island Canteen
2026-02-21,19:54:05,Beer,Draft Beer,1,Blue Buck 24oz,SOFMC Phillips Bar
2026-02-21,19:54:00,NA Bev PST Exempt,Other Beverages,1,Lemonade,SOFMC Island Slice
2026-02-21,19:53:59,Food,Chicken Tenders,1,,SOFMC Island Canteen
2026-02-21,19:53:59,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2026-02-21,19:53:56,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Canteen
2026-02-21,19:53:55,NA Bev PST Exempt,Water,1,Aquafina,SOFMC TacoTacoTaco
2026-02-21,19:53:55,Snacks,Popcorn,1,Regular,SOFMC TacoTacoTaco
2026-02-21,19:53:53,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2026-02-21,19:53:45,Snacks,Chips,1,Ruffles All Dressed Chips,SOFMC ReMax Fan Deck
2026-02-21,19:53:44,Beer,Draft Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2026-02-21,19:53:44,NA Bev PST Exempt,Other Beverages,1,Iced Tea,SOFMC Phillips Bar
2026-02-21,19:53:41,Beer,Cans of Beer,2,Budweiser,SOFMC Portable Stations
2026-02-21,19:53:40,NA Bev PST Exempt,Other Beverages,1,Lemonade,SOFMC Island Canteen
2026-02-21,19:53:36,Snacks,Pretzel,1,,SOFMC Island Canteen
2026-02-21,19:53:36,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Island Canteen
2026-02-21,19:53:32,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC Island Slice
2026-02-21,19:53:32,Beer,Cans of Beer,1,Bud Light,SOFMC Island Slice
