Date,Time,Category,Item,Qty,Price Point Name,Location
2025-12-18,20:47:16,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Phillips Bar
2025-12-18,20:47:06,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-12-18,20:47:06,Food,Fries,1,Fries,SOFMC Island Canteen
2025-12-18,20:47:04,Beer,Draft Beer,1,SP Lager 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:46:59,Beer,Draft Beer,1,SP Amber 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:46:50,Sweets,Churro,2,Regular,SOFMC Island Canteen
2025-12-18,20:46:32,Snacks,Hot Dog,1,Regular,SOFMC Island Canteen
2025-12-18,20:46:32,NA Bev PST Exempt,Other Beverages,1,Gatorade,SOFMC Island Canteen
2025-12-18,20:46:22,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-12-18,20:46:20,Beer,Cans of Beer,1,Michelob Ultra,SOFMC Portable Stations
2025-12-18,20:46:20,Beer,Cans of Beer,1,Budweiser,SOFMC Portable Stations
2025-12-18,20:46:19,Beer,Draft Beer,1,SP Lager 12oz,SOFMC ReMax Fan Deck
2025-12-18,20:46:19,Snacks,Hot Dog,1,Regular,SOFMC ReMax Fan Deck
2025-12-18,20:46:11,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-12-18,20:46:03,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-12-18,20:45:57,Beer,Draft Beer,2,SP Lager 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:45:47,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2025-12-18,20:45:44,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-12-18,20:45:36,Food,Pizza Slice,1,Hawaiian,SOFMC Island Slice
2025-12-18,20:45:34,Beer,Draft Beer,1,Glitterbomb 24oz,SOFMC Phillips Bar
2025-12-18,20:45:33,NA Bev PST Exempt,Hot Drinks,2,Hot Chocolate,SOFMC Island Canteen
2025-12-18,20:45:29,Food,Fries,1,Poutine,SOFMC Island Canteen
2025-12-18,20:45:22,Snacks,Hot Dog,1,Regular,SOFMC Island Canteen
2025-12-18,20:45:14,Food,Fries,1,Poutine,SOFMC Island Canteen
2025-12-18,20:45:13,Beer,Draft Beer,1,Glitterbomb 12oz,SOFMC Phillips Bar
2025-12-18,20:45:13,Liquor,Tequila Slushy,1,Margarita,SOFMC TacoTacoTaco
2025-12-18,20:45:10,Snacks,Hot Dog,1,Regular,SOFMC Island Slice
2025-12-18,20:45:07,Beer,Draft Beer,1,SP Amber 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:45:04,Food,Crispy Chicken Burger,1,Regular,SOFMC TacoTacoTaco
2025-12-18,20:45:04,Beer,Cans of Beer,1,Modelo,SOFMC TacoTacoTaco
2025-12-18,20:45:01,Beer,Cans of Beer,1,PHILLIPS Tilt Lager,SOFMC Portable Stations
2025-12-18,20:44:59,Beer,Draft Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2025-12-18,20:44:56,"Wine, Cider & Coolers",Cider & Coolers,1,Ward's Cider,SOFMC Island Canteen
2025-12-18,20:44:48,Sweets,Churro,2,Regular,SOFMC Island Canteen
2025-12-18,20:44:45,Food,Fries,1,Garlic Fries,SOFMC Island Canteen
2025-12-18,20:44:43,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Island Canteen
2025-12-18,20:44:43,Sweets,Candy,1,Twizzlers 250g,SOFMC Island Canteen
2025-12-18,20:44:42,Beer,Cans of Beer,1,Budweiser,SOFMC TacoTacoTaco
2025-12-18,20:44:42,Beer,Cans of Beer,1,Modelo,SOFMC TacoTacoTaco
2025-12-18,20:44:38,Food,Crispy Chicken Burger,1,Regular,SOFMC TacoTacoTaco
2025-12-18,20:44:33,Beer,Draft Beer,1,SP Lager 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:44:32,Snacks,Hot Dog,1,Regular,SOFMC Island Slice
2025-12-18,20:44:29,Food,Fries,1,Fries,SOFMC Island Canteen
2025-12-18,20:44:28,"Wine, Cider & Coolers",Cider & Coolers,2,Strait & Narrow,SOFMC Island Canteen
2025-12-18,20:44:23,NA Bev PST Exempt,Other Beverages,1,Iced Tea,SOFMC Phillips Bar
2025-12-18,20:44:15,NA Bev,Bottle Pop,1,Ginger Ale,SOFMC TacoTacoTaco
2025-12-18,20:44:10,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-12-18,20:44:10,Beer,Draft Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-12-18,20:44:10,Beer,Draft Beer,1,Blue Buck 12oz,SOFMC Phillips Bar
2025-12-18,20:44:09,NA Bev,Bottle Pop,1,Pepsi,SOFMC TacoTacoTaco
2025-12-18,20:44:09,NA Bev,Bottle Pop,1,7-Up,SOFMC TacoTacoTaco
2025-12-18,20:44:09,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC TacoTacoTaco
2025-12-18,20:44:06,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-12-18,20:43:59,Food,Fries,1,Fries,SOFMC Island Canteen
2025-12-18,20:43:58,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2025-12-18,20:43:57,Beer,Draft Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2025-12-18,20:43:56,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2025-12-18,20:43:55,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Phillips Bar
2025-12-18,20:43:55,Beer,Draft Beer,1,Tilt Lager 24oz,SOFMC Phillips Bar
2025-12-18,20:43:37,Beer,Cans of Beer,2,PHILLIPS Tilt Light,SOFMC Phillips Bar
2025-12-18,20:43:31,Sweets,Gummies,1,Regular,SOFMC Island Canteen
2025-12-18,20:43:31,Beer,Draft Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2025-12-18,20:43:31,Snacks,Pretzel,1,,SOFMC ReMax Fan Deck
2025-12-18,20:43:30,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-12-18,20:43:24,Beer,Draft Beer,2,Glitterbomb 12oz,SOFMC Phillips Bar
2025-12-18,20:43:22,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-12-18,20:43:22,Beer,Draft Beer,2,SP Hazy 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:43:22,"Wine, Cider & Coolers",Cider & Coolers,2,Cinco Lime Soda,SOFMC ReMax Fan Deck
2025-12-18,20:43:16,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2025-12-18,20:43:16,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-12-18,20:43:16,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Portable Stations
2025-12-18,20:43:13,Beer,Cans of Beer,1,PHILLIPS Free Ride IPA,SOFMC Phillips Bar
2025-12-18,20:43:09,Sweets,Churro,2,Regular,SOFMC TacoTacoTaco
2025-12-18,20:42:58,Beer,Draft Beer,1,Tilt Lager 12oz,SOFMC Phillips Bar
2025-12-18,20:42:55,Food,Fries,1,Fries,SOFMC Island Canteen
2025-12-18,20:42:53,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2025-12-18,20:42:53,Food,Burgers,1,Cheeseburger,SOFMC Island Canteen
2025-12-18,20:42:49,Food,Jalapeno Poppers,1,Regular,SOFMC TacoTacoTaco
2025-12-18,20:42:28,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-12-18,20:42:09,Beer,Cans of Beer,1,PHILLIPS Dino Sour,SOFMC Phillips Bar
2025-12-18,20:42:09,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC ReMax Fan Deck
2025-12-18,20:42:04,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-12-18,20:42:04,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Slice
2025-12-18,20:42:04,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-12-18,20:42:03,NA Bev PST Exempt,Hot Drinks,2,Hot Chocolate,SOFMC ReMax Fan Deck
2025-12-18,20:41:58,NA Bev PST Exempt,Water,3,Aquafina,SOFMC Island Canteen
2025-12-18,20:41:48,"Wine, Cider & Coolers",Cider & Coolers,1,Tempo,SOFMC TacoTacoTaco
2025-12-18,20:41:38,"Wine, Cider & Coolers",Wine by the Glass,1,5oz PINOT GRIS - Haywire,SOFMC ReMax Fan Deck
2025-12-18,20:41:35,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Phillips Bar
2025-12-18,20:41:32,Snacks,Popcorn,2,Regular,SOFMC Island Canteen
2025-12-18,20:41:32,NA Bev PST Exempt,Water,2,Aquafina,SOFMC Island Canteen
2025-12-18,20:41:29,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-12-18,20:41:29,Beer,Cans of Beer,1,Budweiser,SOFMC Island Canteen
2025-12-18,20:41:28,Food,Fries,1,Poutine,SOFMC Island Canteen
2025-12-18,20:41:28,NA Bev PST Exempt,Other Beverages,1,Iced Tea,SOFMC Island Canteen
2025-12-18,20:41:27,NA Bev PST Exempt,Water,4,Aquafina,SOFMC ReMax Fan Deck
2025-12-18,20:41:19,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Portable Stations
2025-12-18,20:41:12,NA Bev PST Exempt,Other Beverages,1,Iced Tea,SOFMC Island Slice
2025-12-18,20:41:07,Beer,Cans of Beer,1,Corona,SOFMC TacoTacoTaco
2025-12-18,20:41:05,Beer,Draft Beer,2,SP Hazy 12oz,SOFMC Portable Stations
2025-12-18,20:41:05,Beer,Draft Beer,1,SP Lager 12oz,SOFMC Portable Stations
2025-12-18,20:41:05,Beer,Cans of Beer,1,PHILLIPS Tiger Shark,SOFMC Phillips Bar
2025-12-18,20:40:58,Beer,Draft Beer,1,SP Amber 12oz,SOFMC ReMax Fan Deck
2025-12-18,20:40:58,Snacks,Hot Dog,1,Regular,SOFMC ReMax Fan Deck
2025-12-18,20:40:57,"Wine, Cider & Coolers",Cider & Coolers,1,Cinco Paloma,SOFMC TacoTacoTaco
2025-12-18,20:40:56,"Wine, Cider & Coolers",Cider & Coolers,2,Strait & Narrow,SOFMC Portable Stations
2025-12-18,20:40:51,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-12-18,20:40:51,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-12-18,20:40:51,NA Bev PST Exempt,Hot Drinks,2,Hot Chocolate,SOFMC Island Canteen
2025-12-18,20:40:50,Beer,Draft Beer,1,SP Amber 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:40:44,NA Bev,Bottle Pop,1,7-Up,SOFMC Portable Stations
2025-12-18,20:40:43,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Island Canteen
2025-12-18,20:40:38,Beer,Cans of Beer,1,Bud Light,SOFMC Island Slice
2025-12-18,20:40:25,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
2025-12-18,20:40:21,Beer,Draft Beer,2,Tilt Lager 24oz,SOFMC Phillips Bar
2025-12-18,20:40:19,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Canteen
2025-12-18,20:40:19,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2025-12-18,20:40:10,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-12-18,20:40:06,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC ReMax Fan Deck
2025-12-18,20:39:57,NA Bev PST Exempt,Hot Drinks,2,Coffee,SOFMC ReMax Fan Deck
2025-12-18,20:39:46,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-12-18,20:39:46,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-12-18,20:39:44,Food,Fries,1,Fries,SOFMC Island Canteen
2025-12-18,20:39:42,Beer,Cans of Beer,2,PHILLIPS Dino Sour,SOFMC Phillips Bar
2025-12-18,20:39:14,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Slice
2025-12-18,20:39:01,Beer,Cans of Beer,1,PHILLIPS Blue Buck,SOFMC Island Canteen
2025-12-18,20:39:01,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC Island Canteen
2025-12-18,20:38:59,Beer,Draft Beer,2,SP Amber 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:38:59,Beer,Draft Beer,1,SP Hazy 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:38:59,Beer,Draft Beer,1,SP Hazy 12oz,SOFMC ReMax Fan Deck
2025-12-18,20:38:52,Food,COMBOS,1,Tenders & Fries,SOFMC Island Canteen
2025-12-18,20:38:37,Beer,Cans of Beer,1,Bud Light,SOFMC Island Slice
2025-12-18,20:38:37,"Wine, Cider & Coolers",Cider & Coolers,1,Mike's Hard Lemonade,SOFMC Island Slice
2025-12-18,20:38:37,Snacks,Chips,1,Miss Vickie's Salt & Vinegar,SOFMC Island Slice
2025-12-18,20:38:34,Food,Chicken Tenders,1,,SOFMC Island Canteen
2025-12-18,20:38:34,NA Bev PST Exempt,Water,1,Bubly Blackberry,SOFMC Island Canteen
2025-12-18,20:38:32,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2025-12-18,20:38:26,Food,COMBOS,1,Burger & Fries,SOFMC Island Canteen
2025-12-18,20:38:26,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-12-18,20:38:20,NA Bev PST Exempt,Hot Drinks,1,Coffee,SOFMC ReMax Fan Deck
2025-12-18,20:38:20,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC ReMax Fan Deck
2025-12-18,20:38:20,Sweets,Candy,1,Kit Kat 73g,SOFMC ReMax Fan Deck
2025-12-18,20:38:15,"Wine, Cider & Coolers",Cider & Coolers,1,Cinco Paloma,SOFMC TacoTacoTaco
2025-12-18,20:37:51,NA Bev,Bottle Pop,1,Dr. Pepper,SOFMC Portable Stations
2025-12-18,20:37:15,Snacks,Hot Dog,1,Regular,SOFMC ReMax Fan Deck
2025-12-18,20:37:08,Sweets,Churro,1,Regular,SOFMC Island Canteen
2025-12-18,20:37:08,Snacks,Chips,1,Sunchips,SOFMC Island Canteen
2025-12-18,20:36:29,Snacks,Hot Dog,1,Regular,SOFMC Island Canteen
2025-12-18,20:36:29,Snacks,Popcorn,1,Regular,SOFMC Island Canteen
2025-12-18,20:36:29,Food,Burgers,1,Cheeseburger,SOFMC Island Canteen
2025-12-18,20:36:29,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-12-18,20:36:14,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2025-12-18,20:35:31,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-12-18,20:35:31,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Canteen
2025-12-18,20:35:16,Food,Fries,1,Garlic Fries,SOFMC Island Canteen
2025-12-18,20:35:16,Food,Burgers,1,Cheeseburger,SOFMC Island Canteen
2025-12-18,20:35:16,Snacks,Pretzel,1,,SOFMC Portable Stations
2025-12-18,20:33:08,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC ReMax Fan Deck
2025-12-18,20:33:08,Sweets,Candy,1,Kit Kat 73g,SOFMC ReMax Fan Deck
2025-12-18,20:33:06,Beer,Draft Beer,1,SP Lager 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:32:55,Sweets,Gummies,1,Regular,SOFMC Portable Stations
2025-12-18,20:32:49,Beer,Cans of Beer,2,Budweiser,SOFMC Island Canteen
2025-12-18,20:32:22,Beer,Cans of Beer,2,Budweiser,SOFMC Island Canteen
2025-12-18,20:31:34,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC Island Canteen
2025-12-18,20:31:33,Snacks,Popcorn,1,Regular,SOFMC ReMax Fan Deck
2025-12-18,20:31:11,Food,Fries,1,Fries,SOFMC TacoTacoTaco
2025-12-18,20:31:11,"Wine, Cider & Coolers",Cider & Coolers,1,Nutrl,SOFMC TacoTacoTaco
2025-12-18,20:29:57,Beer,Cans of Beer,4,Michelob Ultra,SOFMC Island Slice
2025-12-18,20:29:46,Snacks,Popcorn,1,Regular,SOFMC Island Slice
2025-12-18,20:29:38,NA Bev,Bottle Pop,1,Diet Pepsi,SOFMC Island Canteen
2025-12-18,20:29:26,Food,Pizza Slice,1,Pepperoni,SOFMC Island Slice
2025-12-18,20:29:24,"Wine, Cider & Coolers",Cider & Coolers,2,Mike's Hard Lemonade,SOFMC ReMax Fan Deck
2025-12-18,20:29:24,Beer,Draft Beer,1,SP Amber 12oz,SOFMC ReMax Fan Deck
2025-12-18,20:28:00,NA Bev,Bottle Pop,1,Pepsi,SOFMC Island Canteen
2025-12-18,20:27:54,Beer,Draft Beer,2,SP Lager 24oz,SOFMC ReMax Fan Deck
2025-12-18,20:27:47,Beer,Draft Beer,2,SP Lager 12oz,SOFMC ReMax Fan Deck
2025-12-18,20:27:47,NA Bev PST Exempt,Hot Drinks,1,Hot Chocolate,SOFMC ReMax Fan Deck
2025-12-18,20:26:07,Snacks,Chips,1,Miss Vickie's Salt & Vinegar,SOFMC Island Canteen
2025-12-18,20:26:07,Snacks,Pretzel,1,,SOFMC Island Canteen
2025-12-18,20:25:52,Sweets,Churro,1,Regular,SOFMC TacoTacoTaco
2025-12-18,20:25:17,Food,Burgers,1,Double Cheeseburger,SOFMC Island Canteen
2025-12-18,20:25:17,NA Bev PST Exempt,Water,1,Aquafina,SOFMC Island Canteen
2025-12-18,20:24:35,"Wine, Cider & Coolers",Cider & Coolers,1,Strait & Narrow,SOFMC ReMax Fan Deck
2025-12-18,20:24:19,NA Bev PST Exempt,Water,1,Aquafina,SOFMC ReMax Fan Deck
